datetime,se1_unspecified_generation,se2_unspecified_generation,se3_unspecified_generation,se4_unspecified_generation,se1_hydro_generation,se2_hydro_generation,se3_hydro_generation,se4_hydro_generation,se1_wind_generation,se2_wind_generation,se3_wind_generation,se4_wind_generation,se3_nuclear_generation,se1_thermal_generation,se2_thermal_generation,se3_thermal_generation,se4_thermal_generation,se1_solar_generation,se2_solar_generation,se3_solar_generation,se4_solar_generation,se1_energy_storage_generation,se2_energy_storage_generation,se3_energy_storage_generation,se4_energy_storage_generation,se1_wind_onshore,se2_wind_onshore,se3_wind_onshore,se4_wind_onshore,se1_wind_offshore,se2_wind_offshore,se3_wind_offshore,se4_wind_offshore
2019-10-02 16:00:00,0.0,0.0013,8.10192,32.91556,2488.1893950000012,4629.876683000002,1257.7249689999996,132.02667700000006,478.514713,825.203171,1327.818094,124.96994,7148.78,30.786403999999997,45.947554999999994,583.6079840000001,130.65807,0.003507,0.045474999999999995,2.5877220000000003,2.150518999999999,,,,,,,,,,,,
2019-10-02 17:00:00,0.0,0.00811,8.342260000000001,32.99886,2608.913627,4760.241948000002,1309.3803949999997,135.440091,517.969697,745.761541,1446.069918,136.547422,7154.14,31.928928,43.165961,587.098482,131.86107600000003,0.0,0.00954,0.26876700000000014,0.19326800000000025,,,,,,,,,,,,
2019-10-02 18:00:00,0.0,0.00169,8.285820000000001,32.56543,2605.747761,4738.8927559999975,1296.490442,134.12840600000007,518.149772,724.069371,1538.464978,86.531282,7154.91,32.877008,42.235252,592.378432,134.96134999999998,1e-05,0.008303,0.07744500000000003,0.103376,,,,,,,,,,,,
2019-10-02 19:00:00,0.0,0.00122,8.06951,32.75743,2367.5049480000002,4474.206178999999,1260.8112489999999,129.40792800000003,561.048459,740.804207,1508.233813,141.732553,7155.38,31.297226000000002,43.113171,596.6942210000001,136.14307,0.0,0.008362,0.06488400000000004,0.07366199999999999,,,,,,,,,,,,
2019-10-02 20:00:00,0.0,0.00398,8.383740000000001,33.08213,1688.07116,4347.473227999997,1128.555056,105.497545,540.026317,731.44417,1494.485763,143.952165,7154.72,31.85958,42.20907999999999,596.2407700000001,127.53416700000001,0.0,0.008398,0.05997600000000002,0.058277,,,,,,,,,,,,
2019-10-02 21:00:00,0.0,0.01948,8.33685,32.829229999999995,1211.2496329999997,3811.7308470000003,1077.9987140000007,77.97944899999999,492.530198,755.949098,1453.442196,192.183851,7154.68,32.306218,41.298587999999995,596.382059,103.40651000000001,0.0,0.008464000000000001,0.05842300000000004,0.04745900000000001,,,,,,,,,,,,
2019-10-02 22:00:00,0.0,0.02042,8.311639999999999,33.088429999999995,1067.1952030000002,3199.1492950000015,944.4776729999998,73.56932899999995,438.180618,726.896347,1331.64687,284.552461,7153.93,32.013178,39.099597,590.5718169999999,106.11899300000002,0.0,0.007494,0.05058800000000002,0.035227999999999995,,,,,,,,,,,,
2019-10-02 23:00:00,0.0,0.03551,8.278780000000001,33.447631,678.4882180000001,3017.2108119999994,935.688855,57.177141000000006,409.080013,731.426464,1213.8655,317.198032,7154.81,32.562974000000004,38.392786,578.566069,127.08167200000004,0.0,0.008542000000000001,0.047227000000000005,0.032244,,,,,,,,,,,,
2019-10-03 00:00:00,0.0,0.02287,8.3919,31.872729,560.2875600000003,2809.867612999999,917.0093200000005,58.370606999999985,389.812707,749.344177,1109.66762,327.260294,7155.33,33.051356000000006,38.991634,580.4361580000001,132.91886000000002,0.0,0.008594999999999998,0.04863000000000001,0.027123999999999995,,,,,,,,,,,,
2019-10-03 01:00:00,0.0,0.027659999999999997,7.20396,31.886329,452.37115100000005,2684.511674,983.3299500000005,58.328013999999996,375.80405,717.195086,1079.022326,339.714775,7154.5,32.564282,37.43859,581.9420869999999,137.231117,0.0,0.0066110000000000006,0.042533,0.036698,,,,,,,,,,,,
2019-10-03 02:00:00,0.0,0.029449999999999997,7.11794,33.07273,455.161234,2658.3283900000006,915.1430310000004,58.22103899999999,372.355852,706.19169,1126.575344,371.31944,7155.01,33.226299999999995,35.443688,576.9804879999999,138.092122,0.0,0.008618,0.04383599999999999,0.030980000000000004,,,,,,,,,,,,
2019-10-03 03:00:00,0.0,0.02186,7.84558,33.12783,470.14085299999994,2996.0361039999993,1176.2411210000005,58.475471,375.663345,703.587555,1097.892724,398.990467,7156.15,35.685156000000006,35.28785,582.328974,137.21681699999996,0.0,0.007641,0.048102000000000006,0.031114,,,,,,,,,,,,
2019-10-03 04:00:00,0.0,0.03562,7.919840000000001,33.13343,860.2021970000002,3697.7654999999995,1203.478124999999,63.196681000000005,392.374743,669.23305,1104.942262,460.797479,7157.6,38.977634,38.694232,588.4403239999999,135.18680199999997,0.0,0.008637,0.04870800000000002,0.031677000000000004,,,,,,,,,,,,
2019-10-03 05:00:00,0.0,0.01489,8.15758,32.99163,1305.9234319999998,4285.308541999999,1270.818077,88.01667599999999,380.768225,707.641114,1132.911583,528.891669,7157.02,37.974242000000004,41.71146399999999,598.8913590000001,130.80146299999998,0.0,0.007933999999999998,0.05488699999999999,0.034315000000000005,,,,,,,,,,,,
2019-10-03 06:00:00,0.0,0.00873,7.9269099999999995,32.24013,2322.82396,4714.879865999999,1364.4957280000003,132.88328099999995,345.706976,734.681765,1091.162966,503.640244,7156.37,39.084806,45.02438400000001,613.3897280000001,128.899609,0.0025310000000000007,0.021351999999999993,0.254073000000001,0.2706020000000002,,,,,,,,,,,,
2019-10-03 07:00:00,0.0,0.005679999999999999,8.259760000000002,31.241643000000003,2499.699033,4819.4729940000025,1409.3452780000005,139.90996799999996,274.086924,741.954838,1019.662376,422.105974,7155.87,37.894014,44.485496999999995,632.6947740000002,127.90782700000001,0.054268,0.12326500000000006,4.499661000000015,4.027095000000008,,,,,,,,,,,,
2019-10-03 08:00:00,0.0,0.009430000000000001,8.281069999999998,31.210374,2560.5162670000004,4937.337219000004,1428.9906210000008,139.43850900000004,198.502438,733.217508,784.22524,363.942889,7154.7,31.735406,42.367619,644.180943,125.869363,0.160068,0.6105919999999996,18.569267999999948,13.477367999999972,,,,,,,,,,,,
2019-10-03 09:00:00,0.0,0.00433,8.19855,31.955438000000004,2763.8277100000005,5038.795477000002,1443.7998300000002,126.037713,167.289998,734.077769,639.705416,357.001429,7153.37,36.54847,42.579386,644.1737160000002,123.17737299999999,0.2704590000000001,1.3120440000000002,34.00537600000004,17.994378999999988,,,,,,,,,,,,
2019-10-03 10:00:00,0.0,0.00027,8.183530000000001,32.238228,2828.6415850000003,4941.030378999999,1427.061294,118.475107,132.991455,736.508731,564.542438,307.061662,7153.45,38.77332,43.36069200000001,643.86395,114.63012699999997,0.41014899999999993,1.9780209999999998,42.356625000000086,21.086847000000024,,,,,,,,,,,,
2019-10-03 11:00:00,0.0,0.00683,8.2362,31.467502000000007,2773.337535000001,4866.646668,1406.1675770000008,120.67948900000003,162.976959,737.441567,602.820109,263.677418,7152.93,41.894,42.38871,624.8949749999999,114.20296,0.47441399999999995,2.103396,44.53687799999987,17.96674,,,,,,,,,,,,
2019-10-03 12:00:00,0.0,0.00436,8.130419999999997,31.603434,2685.138551,4861.3461320000015,1405.0015770000002,126.98789900000004,192.790536,741.914562,669.445405,233.178255,7154.17,41.15592,42.102822,613.945102,115.79838699999999,0.38216199999999995,1.9892309999999993,43.85072200000001,15.974228000000002,,,,,,,,,,,,
2019-10-03 13:00:00,0.0,0.004059999999999999,8.226939999999999,31.413162999999997,2522.5573589999995,4786.165981000002,1372.049946999999,128.37182099999993,209.388062,769.760835,595.471213,209.073615,7153.77,39.265326,40.063092000000005,618.8459679999997,118.169872,0.19696100000000002,1.8158289999999973,40.17154299999992,11.105318000000004,,,,,,,,,,,,
2019-10-03 14:00:00,0.0,0.01623,8.196399999999999,31.32683,2574.2877729999996,4865.091412000001,1360.215674,130.030011,216.219792,778.200788,573.573884,187.129319,7154.5,36.44085,43.085636,614.4314889999999,119.2119,0.065998,1.385463,30.271858000000023,6.336850000000003,,,,,,,,,,,,
2019-10-03 15:00:00,0.0,0.02322,8.22302,30.97954,2669.4432060000004,4921.895697999999,1415.834753999999,139.706495,228.36749,788.595597,590.277885,172.310777,7154.08,44.603286000000004,45.736547,615.160691,117.084513,0.017605999999999997,0.6572389999999999,15.830962999999938,3.7751270000000052,,,,,,,,,,,,
2019-10-03 16:00:00,0.0,0.02184,8.43817,31.651431000000006,2880.478149,4940.290566999999,1427.7031409999997,154.93320800000006,198.652995,739.357901,561.554234,166.491297,7154.58,43.370914000000006,47.577076,623.64607,112.18987000000004,0.0005070000000000001,0.11262899999999995,4.2399770000000085,1.4234979999999988,,,,,,,,,,,,
2019-10-03 17:00:00,0.0,0.00957,8.22546,31.759731000000002,2919.8524039999993,4991.782335000001,1457.5733300000009,155.46123600000004,262.746471,818.445982,559.349425,165.230008,7153.88,47.895292,45.715363,631.9145799999999,109.29420200000001,0.0,0.011211999999999996,0.4747629999999998,0.143857,,,,,,,,,,,,
2019-10-03 18:00:00,0.0,0.00221,8.2512,31.57843,2778.6759869999996,4974.089545,1464.8049099999987,154.81623999999996,271.737232,970.327801,638.795526,189.733997,7150.92,50.603966,45.935312,634.358798,110.749467,0.0,0.009188,0.08465800000000001,0.05223300000000001,,,,,,,,,,,,
2019-10-03 19:00:00,0.0,0.01185,8.259749999999999,31.753731,2502.823489000001,4796.779483000002,1433.5301229999993,145.67796700000005,286.154745,1048.517847,677.79834,185.983899,7145.18,51.35954,45.845694,649.7640609999999,117.48697299999999,0.0,0.0082,0.06528,0.04571200000000002,,,,,,,,,,,,
2019-10-03 20:00:00,0.0,0.02287,7.97929,31.50753,2513.2080149999992,4848.664519000004,1367.4399330000006,134.68072700000002,255.348661,1011.625558,708.303018,183.873457,7144.73,51.874570000000006,47.432323,660.7559450000001,120.208613,0.0,0.008299999999999998,0.06698900000000002,0.03824000000000001,,,,,,,,,,,,
2019-10-03 21:00:00,4e-05,0.03017,8.22079,32.042631,1959.6832680000005,4681.266236999997,1332.5175219999992,118.982617,244.891981,1014.114169,715.722685,153.317818,7142.75,52.17287,47.061921999999996,673.5224160000004,119.84553199999999,0.0,0.009387,0.05922800000000001,0.03291300000000001,,,,,,,,,,,,
2019-10-03 22:00:00,4e-05,0.02817,8.177869999999999,31.739031,1451.736722,4262.619248,1298.7353570000005,83.307277,236.281379,992.998062,728.520416,162.784474,7144.71,49.368032,47.55674500000001,680.4526010000002,127.174767,0.0,0.009495,0.05552800000000001,0.029307,,,,,,,,,,,,
2019-10-03 23:00:00,0.00042,0.019799999999999998,8.494,31.869631000000002,1264.301925,4100.543508000002,1266.3075089999995,68.66009,206.29638,886.886624,763.867333,178.33607,7146.73,46.27077,47.172488,664.906439,128.94926,1e-05,0.008598999999999999,0.05166799999999999,0.024051,,,,,,,,,,,,
2019-10-04 00:00:00,2e-05,0.01257,8.117670000000002,30.822228999999997,799.4033899999998,3752.2535679999987,1204.5762940000006,68.442223,206.979954,817.299265,753.839458,186.850795,7149.7,51.49384800000001,51.30019600000001,655.9474919999999,127.35547199999999,0.0,0.009448,0.04972599999999999,0.02909,,,,,,,,,,,,
2019-10-04 01:00:00,0.0,0.03731,8.12896,30.700329999999997,702.738121,3641.520495999999,1186.0855549999997,68.04820499999998,184.185545,770.567758,765.101649,175.759913,7150.81,52.133316,45.738617999999995,644.5411230000002,126.85640000000001,0.0,0.010872,0.050943,0.029278,,,,,,,,,,,,
2019-10-04 02:00:00,0.0,0.03467,8.204400000000001,31.564631,732.465437,3638.957558000001,1172.1753759999995,68.289092,204.119706,756.69466,737.616434,186.831802,7151.51,49.463062,53.605346000000004,635.4943740000002,126.66094,0.0,0.009888,0.05265700000000003,0.028807999999999993,,,,,,,,,,,,
2019-10-04 03:00:00,0.0,0.02148,7.706309999999999,31.34513,878.7003740000001,3902.766531999999,1234.8774110000013,68.89888599999998,197.294841,755.443139,722.669353,194.798482,7150.44,45.51749000000001,54.59664900000001,638.750861,127.90399899999998,0.0,0.008906999999999998,0.053638,0.028586999999999994,,,,,,,,,,,,
2019-10-04 04:00:00,0.0,0.01367,8.24266,31.361730000000005,1523.913205,4279.296730999999,1291.0439889999982,73.72130700000001,206.026619,734.916874,693.072958,221.443726,7148.13,42.867268,53.660642,633.7272530000001,129.41534,0.0,0.01092,0.05148100000000004,0.033822000000000005,,,,,,,,,,,,
2019-10-04 05:00:00,0.0,0.03141,7.34149,31.365930000000002,2433.8449010000004,4886.655793000004,1358.039849,108.29691100000001,201.496048,709.198209,686.469332,215.27513,7145.03,45.278246,64.524936,629.747323,129.09640700000003,0.0,0.008927,0.05672400000000001,0.030555999999999996,,,,,,,,,,,,
2019-10-04 06:00:00,0.0,0.00586,6.88001,31.14253,3065.232183000001,5180.883438999999,1458.0370679999999,141.17412799999997,215.732838,650.812729,658.787775,234.034314,7141.84,49.459934000000004,60.46600200000001,614.505542,127.78155599999998,0.000681,0.019658999999999992,0.35363600000000023,0.2263670000000004,,,,,,,,,,,,
2019-10-04 07:00:00,0.0,0.0039299999999999995,7.80929,31.449235000000005,3190.5630299999993,5214.062008999997,1472.3319380000003,149.15289799999996,189.358785,585.572907,638.19099,204.131057,7143.33,45.488284,72.48040999999999,650.6807670000002,129.578123,0.006414999999999998,0.150973,5.392276999999994,2.494053000000001,,,,,,,,,,,,
2019-10-04 08:00:00,0.0,0.005679999999999999,8.159389999999998,26.614141000000004,3079.406236,5191.262779999997,1471.9224460000005,150.36583900000005,162.319309,458.653861,592.391969,152.540808,7145.93,39.194528000000005,74.89816599999999,684.8700220000001,131.44594000000004,0.02505499999999999,0.6093349999999995,20.96750299999996,8.175198999999996,,,,,,,,,,,,
2019-10-04 09:00:00,0.0,0.0085,8.34588,24.401759000000002,3246.36283,5086.120613999998,1466.9351649999992,149.97898100000003,165.923374,400.238128,560.809709,155.676234,7147.58,36.579598000000004,81.29675300000001,690.594652,130.31278999999998,0.06455499999999997,1.4996189999999983,43.29731500000025,16.601164999999973,,,,,,,,,,,,
2019-10-04 10:00:00,0.0,0.00602,8.35588,24.849979,3000.750378999999,5054.349945999999,1460.492646,147.70385399999998,168.759928,384.873157,519.276988,152.977075,7149.7,29.788044,77.7319,702.9858730000001,129.562243,0.061463,2.554134999999997,56.259536999999966,29.46000599999999,,,,,,,,,,,,
2019-10-04 11:00:00,0.0,0.01508,8.27302,28.163102000000002,2981.789185,5018.329210000002,1471.3436799999993,126.19726100000003,201.793111,378.765605,484.286495,198.768264,7152.01,31.349600000000002,75.941663,684.965514,134.26356400000003,0.084807,4.237075,53.695359,36.03316900000005,,,,,,,,,,,,
2019-10-04 12:00:00,0.0,0.02603,8.367750000000001,31.239829,2877.8383079999994,4980.391026,1427.832417,124.24638500000003,229.430916,375.196353,486.55349,209.133797,7149.51,39.94028,81.805101,684.1036320000001,137.20891000000003,0.08849500000000002,5.058280999999999,42.55631399999997,31.038385999999985,,,,,,,,,,,,
2019-10-04 13:00:00,0.0,0.022310000000000003,8.22303,31.293757000000003,2757.480202,5065.6795200000015,1428.577682,123.70039099999998,239.706262,342.244846,500.24441,227.41674,7150.95,38.06248,79.852858,686.1314420000001,137.409267,0.059223000000000005,3.912174000000004,36.92561600000025,19.89515300000003,,,,,,,,,,,,
2019-10-04 14:00:00,0.0,0.0038,7.4757,31.731536000000002,2713.0834309999996,5076.435244,1414.3526920000006,125.492673,237.972409,352.423574,474.946068,279.003411,7151.73,41.16368,86.437188,702.6580930000001,140.512307,0.027859,2.2259180000000014,26.039797000000043,10.527451000000003,,,,,,,,,,,,
2019-10-04 15:00:00,0.0,0.0036,6.323070000000001,31.584234000000006,2726.6206150000003,5096.297449000004,1424.9691749999997,125.503862,272.033809,321.875339,464.355926,346.361808,7152.05,47.9334,76.262474,687.8697620000002,142.52328699999995,0.008877,1.0978539999999992,12.7118129999999,5.0206210000000056,,,,,,,,,,,,
2019-10-04 16:00:00,0.0,0.02045,6.21344,31.656731,2775.026198,5091.403400000001,1460.1657079999995,137.803036,281.427362,301.761654,429.317794,388.682889,7150.72,48.93924,78.47089500000001,659.463393,140.275767,9.200000000000001e-05,0.20713200000000012,3.1906170000000116,1.2410679999999983,,,,,,,,,,,,
2019-10-04 17:00:00,0.0,0.02005,5.839099999999999,31.43334,2801.251155,5145.486522000001,1457.0711139999999,142.669243,319.504139,376.149415,572.351647,383.770049,7150.6,44.44232,82.574941,675.2812909999999,138.62929399999996,0.0,0.017140000000000006,0.34736399999999956,0.14304200000000006,,,,,,,,,,,,
2019-10-04 18:00:00,0.0,0.00501,6.024730000000001,31.844630999999996,2798.5158790000005,5148.990702000002,1459.1669390000004,142.35521500000002,315.424041,442.905004,754.908659,412.71523,7152.27,40.234159999999996,80.663712,658.8297590000002,137.738059,0.0,0.011195,0.08078300000000005,0.062837,,,,,,,,,,,,
2019-10-04 19:00:00,0.0,0.00922,6.192869999999999,31.886830999999997,2530.6636910000007,4999.061042999997,1441.1787630000001,135.37642300000005,321.052568,453.619397,891.642715,496.500967,7153.94,36.24568,63.95409,636.2384,138.90259700000001,0.0,0.010175,0.07698900000000002,0.050482,,,,,,,,,,,,
2019-10-04 20:00:00,2e-05,0.011430000000000001,6.063470000000001,31.356329999999996,2380.33964,4665.089991000003,1317.835285,100.400519,316.479143,454.365265,915.87368,537.785981,7155.56,34.33144,63.62972,623.715884,137.23022000000006,1e-05,0.010074,0.07015200000000008,0.041548999999999996,,,,,,,,,,,,
2019-10-04 21:00:00,0.00036,0.02043,5.85878,27.544486,1837.7854079999997,4370.164673000004,1228.9850790000005,70.523417,286.425848,450.563486,858.990635,593.510536,7156.26,35.55948,52.45021899999999,604.5683379999999,135.26285599999997,0.0,0.011081,0.06741599999999999,0.03252600000000001,,,,,,,,,,,,
2019-10-04 22:00:00,0.0,0.033960000000000004,5.8339799999999995,18.965368,1360.772004,3905.448213,1226.8376640000001,66.35354700000002,295.489095,411.754699,784.005769,570.545194,7155.75,35.43408,60.671946999999996,591.6770670000001,135.09909000000002,0.0,0.0068969999999999995,0.059968000000000014,0.03741900000000001,,,,,,,,,,,,
2019-10-04 23:00:00,0.0,0.02758,5.9156699999999995,15.593174000000003,1243.5102949999998,3572.8538829999998,1246.3953419999996,62.36811800000001,283.361463,411.858104,746.309418,542.06559,7154.94,45.66788,51.259047,590.8115140000001,133.361647,0.0,0.007915,0.06088400000000001,0.028065999999999997,,,,,,,,,,,,
2019-10-05 00:00:00,0.0,0.03181,6.0320599999999995,15.269324000000001,1055.1456429999998,3259.5362920000007,1229.5159199999987,49.057707,305.401251,413.961543,726.819607,544.636959,7156.22,46.88607999999999,45.442674,585.78244,131.00506000000004,0.0,0.007293999999999999,0.062002,0.03279700000000001,,,,,,,,,,,,
2019-10-05 01:00:00,0.00016,0.0376,5.546679999999999,15.600474000000002,1006.462326,3078.453263000001,1218.2813720000001,45.676993,317.773436,408.034295,717.502024,567.459636,7155.14,43.4046,47.412808,583.585922,129.956127,0.0,0.008976999999999999,0.061813999999999994,0.032729999999999995,,,,,,,,,,,,
2019-10-05 02:00:00,0.0,0.02955,6.22639,15.592904000000003,1009.5113639999997,3094.1477909999985,1219.8674679999992,45.38656500000001,321.896344,402.380444,725.710599,615.97618,7153.79,39.55816,46.951832,586.1738369999999,132.05440600000003,0.0,0.007994,0.05887600000000004,0.026421999999999998,,,,,,,,,,,,
2019-10-05 03:00:00,0.0,0.021580000000000002,6.10384,15.388534000000002,991.9420749999999,3079.531038000001,1210.9043969999996,45.867588999999995,313.746009,428.229071,752.406022,635.040519,7155.14,46.63104,46.432923,606.6173480000001,131.19230700000003,0.0,0.008046,0.05593300000000003,0.028842999999999997,,,,,,,,,,,,
2019-10-05 04:00:00,0.0,0.00618,6.07178,15.253744000000003,1027.460447,3293.6949719999993,1245.6498510000006,46.09260699999999,329.280296,482.096949,745.459647,622.237849,7139.33,48.032160000000005,47.567105999999995,621.725697,124.099234,0.0,0.010222,0.060424000000000026,0.031273,,,,,,,,,,,,
2019-10-05 05:00:00,0.0,0.01437,6.065859999999999,15.257814000000002,1103.4090669999998,3875.4092620000006,1277.447721,46.120344,368.488237,506.24542,745.466341,669.361672,7136.09,45.44968000000001,50.949944,620.6189940000002,121.80880700000003,1e-05,0.008569,0.064419,0.029160999999999996,,,,,,,,,,,,
2019-10-05 06:00:00,0.0,0.02844,5.96646,15.238294000000003,1332.663508,4366.529563000002,1322.678173999999,61.20539500000001,456.83552,531.936242,738.300796,661.235284,7136.74,41.019200000000005,57.912044,623.750127,125.81732699999998,0.006285999999999999,0.022745999999999978,0.41089200000000076,0.2466520000000004,,,,,,,,,,,,
2019-10-05 07:00:00,0.0,0.00891,6.004169999999999,15.349190000000002,2356.194279,4735.284695,1371.296899,66.79729000000003,464.572461,468.062867,658.151443,541.215712,7139.44,36.47268,57.424527,623.661532,123.12699300000003,0.07917599999999997,0.15720400000000007,7.701153999999992,3.581814000000006,,,,,,,,,,,,
2019-10-05 08:00:00,0.0,0.01075,6.05171,15.329138000000002,2849.5337010000003,5054.098768999997,1336.6104529999996,77.86581,364.75306,382.996913,402.217588,397.407691,7139.89,30.72164,52.480017000000004,627.9579299999998,123.57706000000005,0.280024,0.567188,30.840370999999994,11.957519999999974,,,,,,,,,,,,
2019-10-05 09:00:00,0.0,0.00513,6.05783,15.180501,2999.9399269999994,5187.718385000004,1394.0281049999996,100.79730200000003,269.54228,311.011556,283.326636,370.687818,7141.53,36.816399999999994,47.548483000000004,629.6941689999999,121.85876700000001,0.5211639999999997,1.5327210000000009,64.20024500000001,24.070453999999994,,,,,,,,,,,,
2019-10-05 10:00:00,0.0,0.00601,6.180480000000001,15.060355,2961.6767550000004,5122.149090999998,1400.7049130000003,102.36755099999999,190.314922,278.748872,287.979314,367.923443,7141.55,41.25372,45.422667,624.809091,121.23926700000001,0.449574,2.622857999999997,93.13094100000023,36.95800900000002,,,,,,,,,,,,
2019-10-05 11:00:00,0.0,0.00379,6.181290000000001,15.59253,2876.5511319999996,4956.242912999999,1393.4143809999994,99.51117400000001,155.242553,264.350729,219.300175,306.048891,7139.46,38.1116,46.057182999999995,621.306568,120.57347000000001,0.37293300000000007,3.2714989999999977,105.58969400000008,48.111359000000064,,,,,,,,,,,,
2019-10-05 12:00:00,0.0,0.01801,6.16789,16.260368999999997,3042.6548479999997,4807.795259000002,1349.5418720000011,98.71392700000001,169.891822,243.518257,156.986243,248.641668,7138.14,39.58864,44.519144000000004,620.921314,120.80940300000003,0.24338599999999994,3.5760919999999956,101.57208600000014,51.77471100000009,,,,,,,,,,,,
2019-10-05 13:00:00,0.0,0.025009999999999998,6.169609999999999,16.482502999999998,2786.2843719999987,4611.329018000003,1307.7109300000002,97.34927199999996,220.064168,238.729326,124.225668,213.845752,7138.99,39.11328,50.437577000000005,605.070929,119.93902399999999,0.13483499999999998,3.627873999999998,82.02318899999996,45.801010999999995,,,,,,,,,,,,
2019-10-05 14:00:00,0.0,0.01568,6.15175,16.205996,2738.2967020000006,4672.078997000001,1308.0155180000002,95.53390999999999,237.465585,227.918274,112.226572,206.083029,7137.1,46.661280000000005,51.43276099999999,612.6467379999999,118.78383100000002,0.069572,3.0585599999999995,51.284230000000086,31.58819200000002,,,,,,,,,,,,
2019-10-05 15:00:00,0.0,0.02036,6.09103,17.372762999999996,2919.9892290000003,4810.872632999998,1374.7312780000004,95.27828300000003,253.626542,213.58047,140.325771,172.481714,7151.97,48.63084,46.246142,615.707604,118.20746699999997,0.015506999999999998,1.436137999999999,23.817840999999987,14.38434299999998,,,,,,,,,,,,
2019-10-05 16:00:00,0.0,0.01091,6.042829999999999,17.123146,3141.2732809999993,5041.877623999998,1388.210984,100.43609500000001,331.438413,257.629132,155.784958,144.353352,7153.8,49.90652,52.28013800000001,628.574267,119.71549700000003,0.0016480000000000002,0.26518800000000003,6.399372999999974,3.481847000000002,,,,,,,,,,,,
2019-10-05 17:00:00,0.0,0.01658,6.169200000000001,16.607814,3288.4421119999997,5022.7177729999985,1387.4606509999994,102.08610100000004,399.111189,406.269718,199.6006,178.123487,7153.6,47.44964,58.479727,638.211758,121.68507700000002,0.0,0.011179,0.727971999999998,0.25921900000000025,,,,,,,,,,,,
2019-10-05 18:00:00,0.0,0.022359999999999998,6.168749999999999,15.234114000000002,3264.3602040000005,5009.993406000001,1467.1168369999996,100.06970199999999,512.731464,563.943213,267.909042,244.670995,7153.48,41.72272000000001,52.236156,638.699735,120.86098400000003,0.0,0.008805,0.10617599999999999,0.11142099999999999,,,,,,,,,,,,
2019-10-05 19:00:00,0.0,0.03059,6.1895,14.667614,2999.3215030000006,4780.213236999999,1483.2517439999995,97.18711899999998,514.034597,755.613715,321.076957,292.632256,7151.35,43.75572,55.057239,640.6849490000002,120.90126700000003,0.0,0.010615,0.08825600000000003,0.08552500000000002,,,,,,,,,,,,
2019-10-05 20:00:00,0.0,0.03178,6.09429,14.723414000000002,2929.5729140000008,4574.279987999999,1358.7451869999986,97.84287100000002,500.4765,852.628999,341.013795,331.705292,7150.72,45.42384,58.49645,657.22124,118.30622699999998,0.0,0.010176,0.09052500000000001,0.07145800000000001,,,,,,,,,,,,
2019-10-05 21:00:00,0.0,0.02232,6.23484,15.000314000000001,2852.827517,4549.833013999999,1196.655838000001,70.22413600000002,471.685963,866.410097,317.437313,367.742536,7150.35,34.95016,53.852442,652.3996589999999,118.21722900000003,0.0,0.009189000000000001,0.08204800000000001,0.05687500000000002,,,,,,,,,,,,
2019-10-05 22:00:00,0.0,0.01999,6.199279999999999,15.053714000000001,2110.185285000001,4090.7852309999994,1270.6621239999997,53.973113000000005,460.545343,799.574785,317.977053,405.022925,7151.81,34.84716,54.708974000000005,649.759191,117.02866,1e-05,0.009125000000000001,0.07441799999999998,0.03727300000000001,,,,,,,,,,,,
2019-10-05 23:00:00,0.0,0.01512,6.16522,14.959314000000001,1408.7846279999999,3516.2805209999997,1187.742789,40.286687,486.152842,712.806212,334.048569,409.326123,7152.04,41.130160000000004,53.949091,643.8058249999999,119.11977900000002,0.0,0.011146000000000001,0.06855800000000001,0.040407,,,,,,,,,,,,
2019-10-06 00:00:00,0.0,0.00805,6.3793,15.033914000000001,1022.1523529999997,3249.268308999998,1136.434747999999,36.59225499999999,491.117411,637.060914,316.287676,378.707158,7177.32,44.31828,55.310277000000006,641.2734159999998,119.89345999999998,0.0,0.010202,0.058909,0.03719399999999999,,,,,,,,,,,,
2019-10-06 01:00:00,0.029,0.00945,6.737850000000001,14.982914000000001,996.8575919999997,3199.546295000002,1128.3120829999993,36.677989000000004,420.969251,636.146548,250.084944,339.389895,7178.03,45.20448,53.677555999999996,642.9340440000001,121.70711400000003,0.0,0.010233,0.061061000000000004,0.04360699999999999,,,,,,,,,,,,
2019-10-06 02:00:00,0.0,0.0382,6.52159,15.294014,986.4636620000001,3186.899825999999,1126.581837999999,36.340174,412.576042,624.732366,283.999706,335.180267,7179.29,49.217040000000004,51.93764199999999,638.239621,123.85741699999996,0.0,0.008294999999999999,0.058748,0.043351999999999995,,,,,,,,,,,,
2019-10-06 03:00:00,0.0,0.03939,6.7208000000000006,14.689214000000002,1024.3751580000003,3289.6235309999997,1162.798117,36.489135,425.235517,616.293615,298.633115,322.166824,7180.04,50.45528,52.527396,625.07701,123.25301,0.0,0.010313999999999999,0.05921600000000001,0.03986599999999999,,,,,,,,,,,,
2019-10-06 04:00:00,0.0,0.03239,6.61647,15.310214000000002,1092.9321360000004,3469.969588,1204.2535799999998,36.67322099999999,416.10067,646.772946,313.165383,285.500745,7183.19,50.39484,55.25336,631.545385,123.78187400000003,0.0,0.009504,0.06008500000000001,0.04159800000000001,,,,,,,,,,,,
