valid_time,d2m,t2m,latitude,longitude,sp,tp,ssrd,strd,skt,snowc,sde,stl1,stl2,stl3,stl4,swvl1,swvl2,swvl3,swvl4,u10,v10
2018-01-01 00:00:00,274.5521,274.6041,59.30000000000141,18.099999999999994,98839.97,0.00083081424,0.0,1117816.0,274.59183,2.6855469,0.00390625,275.19885,275.66718,276.66235,279.9523,0.4370575,0.42863464,0.4274292,0.39715576,-1.5272217,4.4839478
2018-01-01 01:00:00,274.8095,274.87103,59.30000000000141,18.099999999999994,98771.016,0.00038222596,0.0,1141575.8,274.84357,4.501953,0.0048828125,275.2682,275.6621,276.66278,279.94977,0.43899536,0.42910767,0.42741394,0.39718628,-1.0445709,4.5261536
2018-01-01 02:00:00,274.99918,275.49158,59.30000000000141,18.099999999999994,98715.22,0.00012261048,0.0,1152540.2,275.19415,4.4882812,0.0048828125,275.38885,275.6609,276.6632,279.94727,0.43803406,0.4295807,0.42741394,0.3972168,-0.19273376,4.067978
2018-01-01 03:00:00,275.46826,275.9424,59.30000000000141,18.099999999999994,98677.484,1.6912818e-05,0.0,1158140.5,275.58902,4.3828125,0.0048828125,275.5434,275.67346,276.66553,279.94476,0.43659973,0.42993164,0.42739868,0.39723206,0.30244446,3.289032
2018-01-01 04:00:00,275.8131,276.13544,59.30000000000141,18.099999999999994,98605.945,1.7210841e-06,0.0,1159660.5,275.88733,4.263672,0.00390625,275.67914,275.69385,276.6658,279.94226,0.43536377,0.43019104,0.42738342,0.39726257,0.42166138,2.628952
2018-01-01 05:00:00,275.9693,276.19092,59.30000000000141,18.099999999999994,98589.59,0.0,0.0,1156062.5,276.02557,4.142578,0.00390625,275.76617,275.71655,276.668,279.9398,0.43429565,0.43037415,0.42738342,0.3972931,0.41238403,2.4107056
2018-01-01 06:00:00,275.98883,276.15784,59.30000000000141,18.099999999999994,98568.18,0.0,0.0,1146042.5,276.0506,4.0390625,0.00390625,275.8095,275.74146,276.67017,279.93533,0.43336487,0.43048096,0.42736816,0.3973236,0.5458069,2.1872253
2018-01-01 07:00:00,275.8935,276.1244,59.30000000000141,18.099999999999994,98625.83,5.438924e-07,0.0,1120970.0,276.00125,3.9453125,0.00390625,275.82404,275.7667,276.67032,279.93286,0.4325714,0.43055725,0.42736816,0.39733887,0.18437195,2.038743
2018-01-01 08:00:00,275.8344,276.0329,59.30000000000141,18.099999999999994,98589.125,0.0,414.0,1111451.0,275.92096,3.859375,0.00390625,275.81564,275.78635,276.67242,279.93036,0.431839,0.43058777,0.42736816,0.39736938,-0.40769672,2.1161041
2018-01-01 09:00:00,276.05896,276.23944,59.30000000000141,18.099999999999994,98563.984,0.0,37422.0,1113328.0,276.07477,3.78125,0.00390625,275.89212,275.8102,276.67447,279.92786,0.43122864,0.43060303,0.4273529,0.39738464,-0.73456097,2.0985107
2018-01-01 10:00:00,276.35834,276.55432,59.30000000000141,18.099999999999994,98551.63,1.5348196e-05,85462.0,1122666.0,276.3673,3.6953125,0.00390625,276.03064,275.8402,276.6765,279.92538,0.43077087,0.4305725,0.42733765,0.39741516,-0.6874504,2.423955
2018-01-01 11:00:00,276.4978,276.7131,59.30000000000141,18.099999999999994,98499.81,8.697808e-05,122872.0,1128193.0,276.58868,3.6171875,0.00390625,276.15942,275.8782,276.67853,279.9229,0.431015,0.43055725,0.42733765,0.39744568,-0.41592503,2.3922052
2018-01-01 12:00:00,276.5528,276.7102,59.30000000000141,18.099999999999994,98437.57,0.0002862811,82484.0,1169881.0,276.66577,3.5371094,0.00390625,276.22928,275.91632,276.6805,279.9204,0.433136,0.43058777,0.42733765,0.3974762,-0.54029655,2.1298733
2018-01-01 13:00:00,276.5122,276.51617,59.30000000000141,18.099999999999994,98381.41,0.0007032156,42938.0,1171874.0,276.5309,3.4394531,0.00390625,276.2129,275.95062,276.6825,279.91794,0.4405365,0.43089294,0.4273224,0.3975067,-0.95621204,1.6949062
2018-01-01 14:00:00,276.42062,276.42188,59.30000000000141,18.099999999999994,98311.45,0.00079888105,12196.0,1180862.0,276.42285,3.3964844,0.00390625,276.1881,275.981,276.68445,279.91547,0.44828796,0.43177795,0.4273224,0.39752197,-1.3730373,1.4124355
2018-01-01 15:00:00,276.37262,276.37506,59.30000000000141,18.099999999999994,98258.94,0.001167044,0.0,1173709.0,276.36832,3.3125,0.00390625,276.17438,276.00723,276.68832,279.91296,0.45735168,0.43388367,0.42733765,0.3975525,-0.7978363,1.5503559
2018-01-01 16:00:00,276.43048,276.43924,59.30000000000141,18.099999999999994,98234.734,0.00077964365,0.0,1176174.0,276.42065,3.2207031,0.0029296875,276.199,276.0313,276.69025,279.9105,0.44898987,0.43981934,0.42736816,0.39756775,0.88131714,2.0542297
2018-01-01 17:00:00,276.32953,276.33636,59.30000000000141,18.099999999999994,98233.43,0.0005196631,0.0,1169378.0,276.33008,3.1484375,0.0029296875,276.17798,276.05322,276.6941,279.90802,0.4477234,0.44010925,0.4280243,0.39759827,2.3083954,2.3092136
2018-01-01 18:00:00,276.06433,276.07126,59.30000000000141,18.099999999999994,98275.484,0.00035270443,0.0,1181388.0,276.0843,3.0957031,0.0029296875,276.0957,276.0689,276.6979,279.90552,0.44692993,0.4413452,0.4281006,0.39762878,2.3886719,1.8002758
2018-01-01 19:00:00,276.7202,276.7284,59.30000000000141,18.099999999999994,98184.83,0.00015670061,0.0,1196870.0,276.68692,3.0214844,0.0029296875,276.3058,276.09796,276.69977,279.90192,0.44506836,0.44206238,0.4282074,0.3976593,2.6442719,1.8459873
2018-01-01 20:00:00,276.64288,276.64746,59.30000000000141,18.099999999999994,98247.87,0.00022912025,0.0,1178208.0,276.64368,2.9101562,0.0029296875,276.31995,276.12277,276.7035,279.89944,0.44499207,0.4424286,0.4283142,0.39768982,2.8586884,1.3384781
2018-01-01 21:00:00,276.4092,276.41125,59.30000000000141,18.099999999999994,98322.695,0.00017778575,0.0,1188288.0,276.4257,2.84375,0.0029296875,276.2635,276.1433,276.7072,279.89697,0.44450378,0.442688,0.42843628,0.39772034,2.7965088,1.0071831
2018-01-01 22:00:00,276.11658,276.11615,59.30000000000141,18.099999999999994,98397.4,0.0001411289,0.0,1172486.0,276.13824,2.7675781,0.0029296875,276.1657,276.15573,276.71088,279.8945,0.44389343,0.44281006,0.42855835,0.39775085,2.9713593,0.61356163
2018-01-01 23:00:00,275.84302,275.84555,59.30000000000141,18.099999999999994,98494.164,0.00012275577,0.0,1170800.0,275.867,2.6855469,0.0029296875,276.06427,276.1601,276.71448,279.89203,0.44328308,0.44282532,0.42868042,0.3977661,2.8971405,0.27817726
2018-01-02 00:00:00,275.54938,275.55075,59.30000000000141,18.099999999999994,98585.016,7.048249e-05,0.0,1155524.0,275.57513,2.6132812,0.0029296875,275.94553,276.15704,276.71805,279.88956,0.44224548,0.44273376,0.4288025,0.39779663,2.9555817,0.27452755
2018-01-02 01:00:00,275.124,275.26984,59.30000000000141,18.099999999999994,98687.734,6.195903e-05,0.0,1144058.6,275.30695,2.5527344,0.0029296875,275.82532,276.14554,276.7196,279.8871,0.44132996,0.4425354,0.42892456,0.3978424,3.2316437,0.59752464
2018-01-02 02:00:00,274.94257,275.12845,59.30000000000141,18.099999999999994,98768.66,5.5175275e-05,0.0,1141443.1,275.1197,2.5,0.0029296875,275.7292,276.1303,276.72308,279.88266,0.44047546,0.44230652,0.42903137,0.39785767,3.0102081,1.0144196
2018-01-02 03:00:00,274.92313,275.13446,59.30000000000141,18.099999999999994,98831.56,5.883351e-05,0.0,1121060.0,275.06622,2.4511719,0.0029296875,275.6767,276.11115,276.7265,279.8802,0.43980408,0.44203186,0.42913818,0.39788818,2.6578064,1.5460815
2018-01-02 04:00:00,275.2077,275.43488,59.30000000000141,18.099999999999994,98865.23,5.6028366e-05,0.0,1129152.2,275.27432,2.4042969,0.0029296875,275.72455,276.09607,276.7299,279.87772,0.43922424,0.44174194,0.429245,0.39793396,2.3030548,2.0458813
2018-01-02 05:00:00,275.63947,276.0025,59.30000000000141,18.099999999999994,98900.055,3.5479665e-05,0.0,1145994.5,275.6719,2.3496094,0.0029296875,275.85706,276.09296,276.73322,279.87524,0.43850708,0.44145203,0.42933655,0.39794922,2.289978,2.5793362
2018-01-02 06:00:00,275.88074,276.32605,59.30000000000141,18.099999999999994,98928.89,1.2896955e-05,0.0,1148468.5,275.99603,2.2949219,0.0029296875,275.98236,276.09796,276.7346,279.87277,0.43772888,0.4411316,0.4294281,0.39797974,2.1116943,2.8862896
2018-01-02 07:00:00,275.87546,276.4262,59.30000000000141,18.099999999999994,99042.14,2.9534101e-05,0.0,1142373.0,276.14783,2.234375,0.0029296875,276.05933,276.10913,276.73788,279.8703,0.43717957,0.44082642,0.42951965,0.3980255,1.9099274,3.4909449
2018-01-02 08:00:00,275.7364,276.32196,59.30000000000141,18.099999999999994,99063.1,3.8407743e-05,414.0,1116605.0,276.13055,2.1640625,0.001953125,276.07422,276.11865,276.74115,279.86783,0.4367218,0.44050598,0.42959595,0.39804077,1.9189758,3.267477
2018-01-02 09:00:00,275.7389,276.33636,59.30000000000141,18.099999999999994,99099.95,3.07858e-05,48362.0,1117077.0,276.1636,2.0976562,0.001953125,276.1108,276.13043,276.7444,279.86536,0.43624878,0.44018555,0.42967224,0.3980713,2.0127869,3.0735483
2018-01-02 10:00:00,275.80353,276.44144,59.30000000000141,18.099999999999994,99138.92,2.6203692e-05,105202.0,1097401.0,276.2661,2.0332031,0.001953125,276.17874,276.1444,276.74567,279.86288,0.43579102,0.43988037,0.42974854,0.39811707,2.3492432,2.9787111
2018-01-02 11:00:00,275.87158,276.55988,59.30000000000141,18.099999999999994,99168.13,2.9161572e-05,171960.0,1053688.0,276.39172,1.9667969,0.001953125,276.2602,276.16443,276.7489,279.8604,0.43536377,0.4395752,0.42980957,0.39814758,2.5653229,3.0105457
2018-01-02 12:00:00,275.91608,276.66766,59.30000000000141,18.099999999999994,99224.55,4.5257795e-05,194812.0,1036822.0,276.5104,1.9023438,0.001953125,276.33752,276.1885,276.75208,279.85794,0.4350891,0.43925476,0.42988586,0.39816284,2.6262817,3.1765432
2018-01-02 13:00:00,275.90506,276.68243,59.30000000000141,18.099999999999994,99266.016,6.4730644e-05,106808.0,1088385.0,276.5467,1.8378906,0.001953125,276.36954,276.21063,276.7553,279.85547,0.43496704,0.4389801,0.42993164,0.39820862,2.776657,3.2492437
2018-01-02 14:00:00,275.79657,276.56775,59.30000000000141,18.099999999999994,99304.21,1.8171966e-05,24726.0,1070242.0,276.4294,1.7734375,0.001953125,276.3346,276.22885,276.75848,279.85303,0.43449402,0.4386902,0.42999268,0.39823914,2.8493805,3.101756
2018-01-02 15:00:00,275.71973,276.57385,59.30000000000141,18.099999999999994,99378.02,8.314848e-06,0.0,1126972.0,276.4291,1.7167969,0.001953125,276.3302,276.24496,276.76166,279.85052,0.43400574,0.43840027,0.43003845,0.39826965,2.9610596,2.8225021
2018-01-02 16:00:00,275.6,276.52185,59.30000000000141,18.099999999999994,99412.12,1.2084842e-05,0.0,1160822.0,276.42996,1.6601562,0.001953125,276.3309,276.26086,276.76678,279.84808,0.43356323,0.43811035,0.43008423,0.39830017,2.974762,2.6363897
2018-01-02 17:00:00,275.38904,276.32892,59.30000000000141,18.099999999999994,99472.305,1.835823e-05,0.0,1133110.0,276.2907,1.6074219,0.001953125,276.28217,276.27264,276.76996,279.84558,0.43318176,0.43782043,0.43013,0.3983307,2.9940948,2.513217
2018-01-02 18:00:00,275.18323,276.14,59.30000000000141,18.099999999999994,99532.64,4.351139e-06,0.0,1106782.0,276.1062,1.5625,0.0009765625,276.2118,276.2782,276.77307,279.84314,0.43270874,0.43754578,0.43016052,0.3983612,2.934555,2.3195076
2018-01-02 19:00:00,275.57013,276.42566,59.30000000000141,18.099999999999994,99505.47,4.0978193e-06,0.0,1116930.0,276.2534,1.5195312,0.0009765625,276.2555,276.28735,276.77618,279.84064,0.4322815,0.43727112,0.4302063,0.39839172,2.75531,2.2522306
2018-01-02 20:00:00,275.47906,276.273,59.30000000000141,18.099999999999994,99561.11,3.4719706e-06,0.0,1111416.0,276.19608,1.4765625,0.0009765625,276.2381,276.29422,276.7812,279.83817,0.43188477,0.4369812,0.43023682,0.39842224,2.5447235,2.0969048
2018-01-02 21:00:00,275.41818,276.16333,59.30000000000141,18.099999999999994,99582.69,5.081296e-06,0.0,1139292.0,276.13104,1.4355469,0.0009765625,276.21454,276.2988,276.78424,279.8357,0.43148804,0.43669128,0.43025208,0.39845276,2.4421692,2.01853
2018-01-02 22:00:00,275.2945,275.9387,59.30000000000141,18.099999999999994,99615.64,4.1872263e-06,0.0,1105332.0,275.93378,1.3945312,0.0009765625,276.13812,276.29718,276.7892,279.83322,0.43112183,0.43643188,0.43029785,0.39848328,2.396469,1.9269428
2018-01-02 23:00:00,275.1314,275.7271,59.30000000000141,18.099999999999994,99619.11,2.4586916e-06,0.0,1094426.0,275.72498,1.3613281,0.0009765625,276.05017,276.29004,276.79218,279.8288,0.43074036,0.43615723,0.4303131,0.3985138,2.104065,1.9693012
2018-01-03 00:00:00,275.0152,275.68008,59.30000000000141,18.099999999999994,99634.93,1.4454126e-06,0.0,1131976.0,275.66266,1.3320312,0.0009765625,276.0092,276.2822,276.7951,279.8263,0.43037415,0.43588257,0.43032837,0.39855957,1.9064636,2.0364475
2018-01-03 01:00:00,274.8779,275.5725,59.30000000000141,18.099999999999994,99643.766,4.9788505e-06,0.0,1110962.9,275.5476,1.3007812,0.0009765625,275.9511,276.2704,276.79797,279.82382,0.4300537,0.4356079,0.43034363,0.39857483,1.7663879,2.0439777
2018-01-03 02:00:00,274.78598,275.5452,59.30000000000141,18.099999999999994,99608.95,5.87292e-06,0.0,1123868.6,275.5044,1.2753906,0.0009765625,275.91705,276.2566,276.80276,279.82135,0.42973328,0.4353485,0.4303589,0.39860535,1.3908081,2.0494995
2018-01-03 03:00:00,274.65356,275.45248,59.30000000000141,18.099999999999994,99526.016,4.719943e-06,0.0,1098900.2,275.39667,1.2480469,0.0009765625,275.86023,276.24295,276.80557,279.81888,0.42941284,0.4350891,0.43037415,0.39863586,0.9178009,2.1463432
2018-01-03 04:00:00,274.47586,275.3994,59.30000000000141,18.099999999999994,99482.13,5.874783e-06,0.0,1075547.8,275.2918,1.2265625,0.0009765625,275.80225,276.2257,276.80835,279.8164,0.42912292,0.4348297,0.4303894,0.39868164,0.77908325,2.3624802
2018-01-03 05:00:00,274.26086,275.3534,59.30000000000141,18.099999999999994,99429.53,9.033829e-06,0.0,1059358.0,275.21106,1.2070312,0.0009765625,275.7508,276.2047,276.8111,279.8139,0.42886353,0.43458557,0.4303894,0.39871216,0.58821106,2.4542542
2018-01-03 06:00:00,273.95618,275.30597,59.30000000000141,18.099999999999994,99380.25,1.0982156e-05,0.0,1051565.5,275.13983,1.1894531,0.0009765625,275.70593,276.1859,276.81183,279.81143,0.42858887,0.43432617,0.4303894,0.39874268,0.32429504,2.492403
2018-01-03 07:00:00,274.4323,275.48322,59.30000000000141,18.099999999999994,99317.81,5.11259e-06,0.0,1066381.0,275.253,1.1738281,0.0009765625,275.726,276.16748,276.8145,279.80896,0.4283142,0.43408203,0.43040466,0.3987732,-0.8414459,1.7712145
2018-01-03 08:00:00,274.45786,275.36963,59.30000000000141,18.099999999999994,99254.22,5.751848e-06,634.0,1009978.0,275.07068,1.15625,0.0009765625,275.64502,276.1474,276.8172,279.80646,0.42803955,0.43385315,0.43040466,0.3988037,-1.359909,1.9368134
2018-01-03 09:00:00,274.7806,275.84448,59.30000000000141,18.099999999999994,99225.875,2.1621585e-05,64756.0,1037164.0,275.4701,1.1425781,0.0009765625,275.78497,276.1374,276.81985,279.804,0.42790222,0.43362427,0.43040466,0.39883423,-1.4598541,2.348053
2018-01-03 10:00:00,274.9959,276.29175,59.30000000000141,18.099999999999994,99164.45,3.938377e-05,143346.0,1028521.0,275.9632,1.1210938,0.0009765625,275.99335,276.1413,276.8225,279.8015,0.42788696,0.4333954,0.43040466,0.39886475,-1.8118134,2.7309723
2018-01-03 11:00:00,275.18182,276.75204,59.30000000000141,18.099999999999994,99110.8,3.206729e-05,246972.0,1021952.0,276.4811,1.09375,0.0009765625,276.24066,276.161,276.82513,279.80096,0.4277954,0.43318176,0.4303894,0.39889526,-2.08107,2.9499207
2018-01-03 12:00:00,275.1272,276.72595,59.30000000000141,18.099999999999994,99079.54,3.874302e-05,203924.0,1005735.0,276.576,1.0605469,0.0009765625,276.33142,276.18475,276.8278,279.79846,0.42774963,0.43295288,0.4303894,0.39892578,-2.2437134,3.0430756
2018-01-03 13:00:00,275.0246,276.56055,59.30000000000141,18.099999999999994,99030.89,4.9859285e-05,156548.0,980694.0,276.45206,1.03125,0.0009765625,276.32214,276.2066,276.83044,279.796,0.4277649,0.43276978,0.43037415,0.3989563,-2.4797516,2.8526611
2018-01-03 14:00:00,274.96625,276.2691,59.30000000000141,18.099999999999994,98998.22,3.646314e-05,41002.0,979541.0,276.15112,1.0019531,0.0009765625,276.2166,276.21863,276.83307,279.79352,0.4276886,0.4325714,0.43037415,0.39898682,-2.887848,2.6716309
2018-01-03 15:00:00,275.12115,276.34723,59.30000000000141,18.099999999999994,98989.34,5.0351024e-05,-2.0,1061494.0,276.15842,0.98046875,0.0009765625,276.20612,276.23053,276.8357,279.79102,0.42770386,0.43240356,0.4303589,0.39901733,-3.4340973,2.7825623
2018-01-03 16:00:00,275.34207,276.16547,59.30000000000141,18.099999999999994,99000.47,0.00011706352,0.0,1032574.0,276.03967,0.9550781,0.0009765625,276.15594,276.2364,276.83832,279.7885,0.42817688,0.43225098,0.43034363,0.39904785,-3.9935303,2.8269958
2018-01-03 17:00:00,275.40973,276.14417,59.30000000000141,18.099999999999994,99009.46,9.410086e-05,0.0,1101547.0,276.0197,0.9296875,0.0009765625,276.1463,276.24396,276.84094,279.786,0.42845154,0.43211365,0.43032837,0.39907837,-4.1564026,2.3125
2018-01-03 18:00:00,275.33545,275.97754,59.30000000000141,18.099999999999994,98987.25,8.136034e-05,0.0,1090422.0,275.90012,0.90234375,0.0009765625,276.09686,276.2454,276.84357,279.7835,0.42861938,0.43197632,0.43032837,0.39912415,-4.2957153,1.6700563
2018-01-03 19:00:00,275.0038,276.27374,59.30000000000141,18.099999999999994,98917.484,6.251037e-05,0.0,1072278.0,275.99097,0.87890625,0.0009765625,276.12112,276.24847,276.84613,279.78104,0.42860413,0.43185425,0.4303131,0.39915466,-3.9599915,2.0730124
2018-01-03 20:00:00,275.05594,276.18073,59.30000000000141,18.099999999999994,98892.96,0.00013045967,0.0,1076168.0,276.003,0.8535156,0.0009765625,276.1195,276.25122,276.8487,279.77853,0.4290619,0.4317627,0.43029785,0.39916992,-3.9363098,2.2880554
2018-01-03 21:00:00,274.99265,276.14905,59.30000000000141,18.099999999999994,98882.875,0.00014390051,0.0,1087448.0,275.95038,0.83203125,0.0009765625,276.1059,276.25372,276.85123,279.77603,0.4295807,0.43167114,0.4302826,0.39920044,-3.7443848,2.018343
2018-01-03 22:00:00,274.92007,276.0708,59.30000000000141,18.099999999999994,98833.47,8.495152e-05,0.0,1084792.0,275.8683,0.8105469,0.0009765625,276.0766,276.25397,276.85373,279.77356,0.42962646,0.43159485,0.43026733,0.39924622,-3.837494,1.5437021
2018-01-03 23:00:00,274.89215,276.00583,59.30000000000141,18.099999999999994,98804.85,3.953278e-05,0.0,1085100.0,275.82074,0.7910156,0.0009765625,276.04935,276.25208,276.8562,279.77106,0.4293518,0.4315033,0.43025208,0.39927673,-4.0670776,1.2592859
2018-01-04 00:00:00,274.80664,275.97165,59.30000000000141,18.099999999999994,98803.8,2.6494265e-05,0.0,1066112.0,275.79193,0.76953125,0.0009765625,276.02826,276.25006,276.8567,279.76855,0.4290161,0.43141174,0.43023682,0.39930725,-4.394455,1.2774744
2018-01-04 01:00:00,274.70596,275.9315,59.30000000000141,18.099999999999994,98818.16,5.134009e-05,0.0,1076442.4,275.78247,0.75390625,0.0009765625,276.01752,276.24622,276.86102,279.76605,0.42884827,0.43130493,0.43022156,0.3993225,-4.680313,1.245225
2018-01-04 02:00:00,274.4063,275.76782,59.30000000000141,18.099999999999994,98794.64,6.184541e-05,0.0,1032373.9,275.63947,0.734375,0.0009765625,275.9586,276.23837,276.8616,279.76352,0.42878723,0.43121338,0.4302063,0.3993683,-4.8688354,1.0150356
2018-01-04 03:00:00,274.23785,275.76648,59.30000000000141,18.099999999999994,98768.34,5.3916126e-05,0.0,1065429.0,275.6088,0.71875,0.0009765625,275.9356,276.23267,276.8659,279.76102,0.4286499,0.43110657,0.43019104,0.3993988,-5.12442,0.7714386
2018-01-04 04:00:00,274.10065,275.79266,59.30000000000141,18.099999999999994,98757.72,6.507337e-05,0.0,1069819.2,275.6259,0.7050781,0.0009765625,275.93118,276.22522,276.86823,279.7585,0.42858887,0.431015,0.43016052,0.39942932,-5.389633,0.67733765
2018-01-04 05:00:00,273.75635,275.90417,59.30000000000141,18.099999999999994,98773.41,9.725243e-05,0.0,1092815.5,275.70135,0.6894531,-7.345365e-24,275.95477,276.2201,276.8705,279.75598,0.42869568,0.43092346,0.43016052,0.39944458,-5.6168365,0.7922516
2018-01-04 06:00:00,273.65533,275.78424,59.30000000000141,18.099999999999994,98767.87,0.000105306506,0.0,1056327.0,275.61493,0.67578125,-7.345365e-24,275.9225,276.21527,276.8728,279.75348,0.42887878,0.4308319,0.43013,0.3994751,-5.5926514,0.7384491
2018-01-04 07:00:00,274.2304,275.63312,59.30000000000141,18.099999999999994,98778.12,0.00014202594,0.0,1005939.0,275.49615,0.6640625,-7.345365e-24,275.87134,276.20502,276.8751,279.75098,0.4293213,0.43077087,0.43013,0.39952087,-5.781357,0.53604126
2018-01-04 08:00:00,274.24658,275.68005,59.30000000000141,18.099999999999994,98779.586,0.00020385534,748.0,1032942.0,275.45746,0.6542969,-7.345365e-24,275.85193,276.19513,276.87738,279.74847,0.43017578,0.4307251,0.4300995,0.3995514,-5.770035,0.5100403
2018-01-04 09:00:00,274.2782,275.90955,59.30000000000141,18.099999999999994,98791.17,0.00027399516,46208.0,1081814.0,275.59628,0.640625,-7.345365e-24,275.9046,276.1895,276.8777,279.7479,0.43141174,0.4307251,0.43008423,0.39956665,-5.6291504,0.41394043
2018-01-04 10:00:00,274.52087,276.11057,59.30000000000141,18.099999999999994,98754.35,0.0003753081,80220.0,1123098.0,275.7663,0.625,-7.345365e-24,275.98334,276.1881,276.87997,279.74536,0.43325806,0.43078613,0.4300537,0.39959717,-5.6214905,0.44534302
2018-01-04 11:00:00,274.69354,276.1535,59.30000000000141,18.099999999999994,98719.59,0.0004671812,94438.0,1123894.0,275.78534,0.609375,-7.345365e-24,276.01727,276.19092,276.88226,279.74286,0.43554688,0.43093872,0.4300537,0.39964294,-5.5666504,0.5814972
2018-01-04 12:00:00,274.96576,276.04385,59.30000000000141,18.099999999999994,98680.68,0.00047294796,66484.0,1143566.0,275.74042,0.59375,-7.345365e-24,276.01825,276.19342,276.88263,279.74033,0.4378357,0.43119812,0.4300232,0.39967346,-5.3588867,0.5432129
2018-01-04 13:00:00,275.07166,276.01462,59.30000000000141,18.099999999999994,98673.19,0.0004271567,51002.0,1142952.0,275.72955,0.578125,-7.345365e-24,276.01328,276.19473,276.88495,279.7378,0.4394989,0.43156433,0.4300232,0.39968872,-5.040222,0.45121765
2018-01-04 14:00:00,275.0578,275.97308,59.30000000000141,18.099999999999994,98640.33,0.00042927847,12964.0,1146599.0,275.69287,0.5625,-7.345365e-24,275.98654,276.19632,276.8873,279.7353,0.440979,0.4320221,0.43000793,0.39971924,-4.725952,0.36099243
2018-01-04 15:00:00,275.0614,275.92853,59.30000000000141,18.099999999999994,98637.44,0.00046241283,0.0,1148518.0,275.6406,0.546875,-7.345365e-24,275.95734,276.1939,276.88965,279.73276,0.4424591,0.43258667,0.43000793,0.39974976,-4.485916,0.12445068
2018-01-04 16:00:00,275.4535,275.56335,59.30000000000141,18.099999999999994,98610.43,0.00048059225,0.0,1149193.0,275.55133,0.5332031,-7.345365e-24,275.91803,276.18948,276.89206,279.73022,0.443985,0.43325806,0.43000793,0.39979553,-4.379486,-0.11834717
2018-01-04 17:00:00,275.4032,275.50845,59.30000000000141,18.099999999999994,98577.59,0.0005339831,0.0,1148700.0,275.47522,0.51953125,-7.345365e-24,275.87976,276.18298,276.89447,279.7277,0.4460144,0.43408203,0.42999268,0.3998108,-4.1100616,-0.4089203
2018-01-04 18:00:00,275.3148,275.40414,59.30000000000141,18.099999999999994,98547.8,0.00050871074,0.0,1141766.0,275.38202,0.5078125,-7.345365e-24,275.831,276.1724,276.8949,279.72516,0.4474945,0.4350586,0.43000793,0.3998413,-3.7691498,-0.64172363
2018-01-04 19:00:00,275.5569,275.57153,59.30000000000141,18.099999999999994,98473.625,0.00033538043,0.0,1161308.0,275.56567,0.49609375,-7.345365e-24,275.88068,276.16934,276.89734,279.72263,0.44750977,0.4360962,0.4300232,0.39987183,-2.9960632,-0.50219727
2018-01-04 20:00:00,275.61423,275.61496,59.30000000000141,18.099999999999994,98461.93,0.0001989007,0.0,1150830.0,275.62048,0.484375,-7.345365e-24,275.899,276.16602,276.8978,279.72205,0.44630432,0.43693542,0.4300537,0.39990234,-2.6748657,-0.8256073
2018-01-04 21:00:00,275.5998,275.59955,59.30000000000141,18.099999999999994,98450.06,0.00017771125,0.0,1159454.0,275.61078,0.47070312,-7.345365e-24,275.8954,276.16235,276.9002,279.71948,0.4454193,0.43756104,0.4300995,0.39993286,-2.4062805,-1.0268555
2018-01-04 22:00:00,275.5384,275.5396,59.30000000000141,18.099999999999994,98421.39,0.00016976893,0.0,1161440.0,275.55615,0.46289062,-7.345365e-24,275.87424,276.1565,276.9007,279.71698,0.44482422,0.43804932,0.43013,0.39996338,-1.8899384,-1.1183777
2018-01-04 23:00:00,275.4134,275.41394,59.30000000000141,18.099999999999994,98413.914,0.00018705428,0.0,1151316.0,275.4334,0.45117188,-7.345365e-24,275.82556,276.1504,276.90115,279.71442,0.4446869,0.4384308,0.43017578,0.3999939,-1.3369751,-1.1955261
2018-01-05 00:00:00,275.31177,275.31146,59.30000000000141,18.099999999999994,98381.61,0.00017532706,0.0,1160116.0,275.3316,0.44140625,-7.345365e-24,275.779,276.14233,276.90356,279.71185,0.44448853,0.43876648,0.43022156,0.4000244,-1.0382538,-1.1973724
2018-01-05 01:00:00,275.19385,275.19305,59.30000000000141,18.099999999999994,98405.28,0.000115973875,0.0,1157999.1,275.2146,0.43359375,-7.345365e-24,275.72482,276.12762,276.904,279.7093,0.4436798,0.43904114,0.4302826,0.40005493,-0.7376404,-1.0806904
2018-01-05 02:00:00,275.06683,275.06937,59.30000000000141,18.099999999999994,98380.72,6.2534586e-05,0.0,1150041.1,275.09027,0.42578125,-7.345365e-24,275.6633,276.1134,276.90637,279.70676,0.44247437,0.43917847,0.43034363,0.40008545,-0.28596497,-0.8757515
2018-01-05 03:00:00,274.9682,274.97064,59.30000000000141,18.099999999999994,98398.99,5.0485134e-05,0.0,1148636.2,274.98828,0.41992188,-7.345365e-24,275.6079,276.09528,276.9068,279.70422,0.44140625,0.43920898,0.4303894,0.40011597,0.09185791,-0.7102165
2018-01-05 04:00:00,274.8122,274.81683,59.30000000000141,18.099999999999994,98390.02,5.19678e-05,0.0,1137389.5,274.83765,0.41601562,-7.345365e-24,275.53488,276.07532,276.90723,279.7036,0.44056702,0.4391632,0.43043518,0.40014648,0.40705872,-0.68243027
2018-01-05 05:00:00,274.6761,274.6792,59.30000000000141,18.099999999999994,98406.07,4.1745603e-05,0.0,1135965.0,274.69748,0.4296875,-7.345365e-24,275.46094,276.05154,276.90955,279.70105,0.43972778,0.4390869,0.43049622,0.400177,0.56425476,-0.73861504
