datetime,se3_metered_consumption_excluding_interruptible_load,se3_interruptible_load,se3_profiled_supply_consumption,se3_metered_consumption_over_50mw,se3_energy_storage_consumption
2020-12-18 12:00:00,-6572.609168000029,-26.524386,-3910.354148,-644.903228,
2020-12-18 13:00:00,-6427.678838000008,-24.232306,-3910.190463,-626.2945550000001,
2020-12-18 14:00:00,-6340.387546000001,-24.30701,-3975.305683,-612.3957359999999,
2020-12-18 15:00:00,-6274.839973999999,-24.969506,-4200.484285,-626.720971,
2020-12-18 16:00:00,-6050.4824060000055,-26.918466,-4410.251446,-676.650936,
2020-12-18 17:00:00,-5889.785803000009,-24.524654,-4592.271301,-639.250307,
2020-12-18 18:00:00,-5677.596575000009,-23.813226,-4571.701848,-633.857115,
2020-12-18 19:00:00,-5395.951288000008,-22.708182,-4374.472839,-640.0309040000001,
2020-12-18 20:00:00,-5204.063287000002,-21.956816,-4085.867141,-641.072458,
2020-12-18 21:00:00,-5016.715603,-22.533666,-3839.360725,-626.0390709999999,
2020-12-18 22:00:00,-4832.446693000002,-67.581322,-3579.660963,-623.1156149999999,
2020-12-18 23:00:00,-4654.762653999999,-79.098426,-3290.255943,-636.2181680000001,
2020-12-19 00:00:00,-4550.8125800000025,-78.61581,-3061.145719,-639.8157940000001,
2020-12-19 01:00:00,-4460.317156000001,-85.43461400000001,-2899.818381,-657.866361,
2020-12-19 02:00:00,-4382.253847,-88.21878199999999,-2814.907714,-653.821515,
2020-12-19 03:00:00,-4329.006636999998,-88.831258,-2780.401975,-651.7955509999999,
2020-12-19 04:00:00,-4332.285864,-87.95827,-2775.13654,-623.934272,
2020-12-19 05:00:00,-4374.377917999988,-76.119286,-2814.642336,-617.93246,
2020-12-19 06:00:00,-4628.952856000001,-30.415598000000003,-2917.745167,-654.821288,
2020-12-19 07:00:00,-4813.201891999998,-24.671442,-3098.981829,-655.889194,
2020-12-19 08:00:00,-4952.619019000002,-23.762054,-3378.603997,-642.083387,
2020-12-19 09:00:00,-5061.143759000004,-22.381846,-3618.815133,-645.827705,
2020-12-19 10:00:00,-5151.083930999999,-22.542078,-3798.570617,-654.637065,
2020-12-19 11:00:00,-5219.2617770000015,-21.638254,-3904.921937,-668.522539,
2020-12-19 12:00:00,-5223.503257000002,-21.629257999999997,-3948.08099,-658.8370269999999,
2020-12-19 13:00:00,-5193.123848000004,-20.770142,-3936.753605,-664.649826,
2020-12-19 14:00:00,-5153.137509000015,-20.649946000000003,-4011.386472,-675.036964,
2020-12-19 15:00:00,-5263.437646000009,-20.361682000000002,-4271.065911,-664.336537,
2020-12-19 16:00:00,-5264.285746000021,-21.063394,-4527.022944,-656.730743,
2020-12-19 17:00:00,-5218.70755100001,-20.690494000000005,-4652.748391,-658.3509849999999,
2020-12-19 18:00:00,-5141.6994389999945,-20.904534,-4605.10673,-656.0108,
2020-12-19 19:00:00,-5033.566689000004,-31.43875,-4386.719583,-657.165927,
2020-12-19 20:00:00,-4882.506399999994,-88.913678,-4117.233508,-654.801526,
2020-12-19 21:00:00,-4780.8552310000105,-90.361238,-3863.427776,-650.200657,
2020-12-19 22:00:00,-4655.127214000007,-90.98256999999998,-3627.008924,-645.8657460000001,
2020-12-19 23:00:00,-4510.773779000003,-87.75566200000002,-3359.477765,-648.3203319999999,
2020-12-20 00:00:00,-4474.181522999995,-80.86470599999998,-3143.259624,-643.9229009999999,
2020-12-20 01:00:00,-4394.272576000001,-81.129586,-2984.180144,-623.66907,
2020-12-20 02:00:00,-4392.838007999999,-81.44234599999999,-2896.367059,-654.798045,
2020-12-20 03:00:00,-4341.562756999998,-81.271758,-2854.567352,-654.5318129999999,
2020-12-20 04:00:00,-4325.495699000001,-82.09015800000002,-2838.898654,-652.716157,
2020-12-20 05:00:00,-4390.662453999999,-82.56292599999999,-2865.787568,-642.014802,
2020-12-20 06:00:00,-4531.249639000002,-81.22343599999999,-2943.183387,-637.251917,
2020-12-20 07:00:00,-4650.575948000005,-83.17598600000001,-3090.925531,-645.4172189999999,
2020-12-20 08:00:00,-4819.283203000002,-80.890262,-3333.868529,-633.328113,
2020-12-20 09:00:00,-4867.871773999996,-79.24657400000001,-3569.074194,-638.738769,
2020-12-20 10:00:00,-5009.301781000009,-77.41037,-3791.276193,-628.784509,
2020-12-20 11:00:00,-5015.074325999995,-31.460725999999998,-3949.20821,-641.375091,
2020-12-20 12:00:00,-5000.985668999994,-28.522166,-4021.096336,-640.972536,
2020-12-20 13:00:00,-5082.928319999994,-29.001086,-4050.046088,-647.3373859999999,
2020-12-20 14:00:00,-5103.530773000003,-28.107422,-4088.239157,-649.3026850000001,
2020-12-20 15:00:00,-5236.387567999998,-24.462834,-4303.014281,-634.37238,
2020-12-20 16:00:00,-5210.825504999994,-20.322438,-4456.939004,-616.484532,
2020-12-20 17:00:00,-5166.173523999993,-22.02031,-4538.311925,-645.0935949999999,
2020-12-20 18:00:00,-5047.178402999999,-62.59899000000001,-4465.91104,-618.6487400000001,
2020-12-20 19:00:00,-4979.932538999999,-73.75653799999999,-4272.077083,-630.544803,
2020-12-20 20:00:00,-4888.241125000001,-75.27709800000001,-4028.710793,-623.9575689999999,
2020-12-20 21:00:00,-4695.832818999999,-80.121482,-3754.83551,-637.586673,
2020-12-20 22:00:00,-4654.172881999997,-77.330318,-3452.039,-624.008728,
2020-12-20 23:00:00,-4527.044056000002,-73.249726,-3134.237616,-623.9415750000001,
2020-12-21 00:00:00,-4483.614763999997,-69.817626,-2914.174262,-629.459479,
2020-12-21 01:00:00,-4440.821225000016,-68.002074,-2785.263334,-673.8728389999999,
2020-12-21 02:00:00,-4419.368217999996,-68.31306199999999,-2727.740705,-683.0988159999999,
2020-12-21 03:00:00,-4433.000672999997,-51.216269999999994,-2716.139399,-668.885114,
2020-12-21 04:00:00,-4561.687588000011,-44.939918000000006,-2746.622704,-683.8056009999999,
2020-12-21 05:00:00,-4809.788245999997,-50.300965999999995,-2863.922519,-697.1016559999999,
2020-12-21 06:00:00,-5485.172174000006,-35.901242,-3102.59371,-701.622597,
2020-12-21 07:00:00,-6088.12229600002,-34.265414,-3374.442976,-708.297579,
2020-12-21 08:00:00,-6327.230855000002,-34.612258000000004,-3583.607645,-710.6859629999999,
2020-12-21 09:00:00,-6294.596265999995,-33.11009,-3643.485396,-709.670248,
2020-12-21 10:00:00,-6329.12608500002,-33.355398,-3716.498947,-723.60916,
2020-12-21 11:00:00,-6283.034461999993,-33.74599,-3785.757323,-715.405265,
2020-12-21 12:00:00,-6278.403883000018,-32.896297999999994,-3854.047001,-712.84098,
2020-12-21 13:00:00,-6284.364227000016,-34.139866,-3834.047886,-717.336726,
2020-12-21 14:00:00,-6289.69223300001,-34.385701999999995,-3869.343329,-722.653738,
2020-12-21 15:00:00,-6324.543984000014,-31.923066,-4093.100076,-722.8835500000001,
2020-12-21 16:00:00,-6194.40898,-30.896033999999997,-4336.059118,-737.3652440000001,
2020-12-21 17:00:00,-5974.332774,-29.461394000000002,-4544.057225,-736.7712039999999,
2020-12-21 18:00:00,-5727.120058000002,-29.402378,-4525.560367,-732.00176,
2020-12-21 19:00:00,-5556.894978999995,-28.937542,-4394.150125,-731.834504,
2020-12-21 20:00:00,-5385.330630000002,-28.313370000000003,-4176.926463,-725.848736,
2020-12-21 21:00:00,-5241.240886999996,-28.687718000000004,-3936.68461,-672.1334730000001,
2020-12-21 22:00:00,-4978.624702999992,-28.681337999999997,-3654.153863,-657.314277,
2020-12-21 23:00:00,-4876.086006000007,-29.429166,-3346.989397,-638.1131,
2020-12-22 00:00:00,-4718.819777000005,-26.153765999999997,-3132.29124,-656.2567979999999,
2020-12-22 01:00:00,-4657.517320000001,-26.02585,-3005.238213,-660.4338590000001,
2020-12-22 02:00:00,-4592.167188000004,-24.908394,-2957.069534,-688.518517,
2020-12-22 03:00:00,-4545.24760800002,-25.679707999999998,-2953.719751,-695.9867340000001,
2020-12-22 04:00:00,-4626.683711000022,-26.171654,-3002.698966,-688.4774490000001,
2020-12-22 05:00:00,-4918.519802999996,-27.396526,-3125.261945,-685.822904,
2020-12-22 06:00:00,-5551.218569000005,-28.567082,-3362.814319,-678.003453,
2020-12-22 07:00:00,-6097.6094230000035,-35.85081,-3627.555705,-636.083472,
2020-12-22 08:00:00,-6310.829813000017,-39.445662,-3847.380987,-644.067035,
2020-12-22 09:00:00,-6273.074428000004,-38.966754,-3914.634553,-662.4949670000001,
2020-12-22 10:00:00,-6348.704360000031,-38.289961999999996,-4013.249694,-659.8946820000001,
2020-12-22 11:00:00,-6333.246814000009,-41.025090000000006,-4113.856042,-656.470277,
2020-12-22 12:00:00,-6301.718129000016,-53.767903999999994,-4197.102419,-661.303211,
2020-12-22 13:00:00,-6260.3987730000135,-41.4521,-4186.308988,-661.1500649999999,
2020-12-22 14:00:00,-6293.177754999997,-42.159597999999995,-4208.795187,-657.231955,
2020-12-22 15:00:00,-6270.399983000013,-42.115132,-4375.124637,-645.621681,
2020-12-22 16:00:00,-6132.208119000016,-40.313998000000005,-4555.669245,-644.920018,
2020-12-22 17:00:00,-5923.648607000006,-40.754598,-4691.649799,-665.477972,
2020-12-22 18:00:00,-5652.852066000001,-39.825542,-4662.914356,-669.201304,
2020-12-22 19:00:00,-5492.1863800000165,-40.85171,-4508.203938,-676.677002,
2020-12-22 20:00:00,-5289.779658999994,-40.054738,-4305.902731,-665.227484,
2020-12-22 21:00:00,-5099.695718000015,-39.499342,-4041.428758,-653.659478,
2020-12-22 22:00:00,-4893.3490390000115,-42.892066,-3741.299232,-647.121204,
2020-12-22 23:00:00,-4650.055318000018,-43.951602,-3405.401345,-659.7474080000001,
2020-12-23 00:00:00,-4535.118169000012,-64.427202,-3163.331214,-673.5321730000001,
2020-12-23 01:00:00,-4406.481143000001,-74.795402,-3019.202846,-691.594925,
2020-12-23 02:00:00,-4393.029341000011,-75.442522,-2950.894005,-695.508464,
2020-12-23 03:00:00,-4353.515722000009,-70.27969800000001,-2936.387098,-685.7549750000001,
2020-12-23 04:00:00,-4404.155797000007,-71.30756199999999,-2959.035217,-694.9386030000001,
2020-12-23 05:00:00,-4624.8716370000275,-79.24588599999998,-3055.341213,-706.520016,
2020-12-23 06:00:00,-5173.471268000022,-80.695794,-3249.253025,-724.330108,
2020-12-23 07:00:00,-5674.427806000003,-79.874202,-3514.496647,-700.8669380000001,
2020-12-23 08:00:00,-5873.062348000013,-80.965446,-3803.46461,-688.947906,
2020-12-23 09:00:00,-5836.922771000023,-81.819782,-4007.470686,-707.483424,
2020-12-23 10:00:00,-5809.675534000005,-82.344002,-4121.902634,-703.034443,
2020-12-23 11:00:00,-5785.551055000016,-81.38089,-4183.820955,-709.327884,
2020-12-23 12:00:00,-5719.928586000002,-81.761818,-4207.262428,-711.676558,
2020-12-23 13:00:00,-5691.73470200001,-80.544706,-4222.663437,-720.8897029999999,
2020-12-23 14:00:00,-5610.120022000022,-80.771938,-4360.00928,-715.9530599999999,
2020-12-23 15:00:00,-5684.761121000012,-74.333498,-4716.707571,-706.639873,
2020-12-23 16:00:00,-5623.168472000016,-57.304646000000005,-5032.834047,-706.341909,
2020-12-23 17:00:00,-5534.662801000019,-54.099638000000006,-5180.961154,-658.8036670000001,
2020-12-23 18:00:00,-5308.838561000028,-54.209821999999996,-5115.351654,-647.837839,
2020-12-23 19:00:00,-5125.331547000036,-54.139782,-4919.569571,-648.1977280000001,
2020-12-23 20:00:00,-4959.002565000013,-55.936806,-4645.407192,-639.518448,
2020-12-23 21:00:00,-4756.260730000001,-56.323443999999995,-4430.305557,-632.039767,
2020-12-23 22:00:00,-4554.050622000004,-57.15523400000001,-4226.014277,-638.967088,
2020-12-23 23:00:00,-4456.787678000027,-57.614110000000004,-4014.396433,-650.325102,
2020-12-24 00:00:00,-4365.488806999999,-60.41859399999999,-3790.236638,-634.138195,
2020-12-24 01:00:00,-4317.781070000008,-59.028642000000005,-3603.633092,-621.43858,
2020-12-24 02:00:00,-4264.598521000001,-57.06031,-3523.872883,-611.0740129999999,
2020-12-24 03:00:00,-4249.892563999995,-59.173702,-3516.503733,-600.331316,
2020-12-24 04:00:00,-4359.122205000003,-60.82979,-3554.972877,-598.723022,
2020-12-24 05:00:00,-4423.952270999999,-64.095494,-3656.230981,-597.8893,
2020-12-24 06:00:00,-4668.3955100000085,-65.41241000000001,-3798.914392,-596.220065,
2020-12-24 07:00:00,-4836.107675000002,-62.257526,-4051.153493,-609.762005,
2020-12-24 08:00:00,-4980.459685000015,-62.301698,-4428.980215,-635.709256,
2020-12-24 09:00:00,-5024.697390999993,-63.585294,-4763.675913,-643.314043,
2020-12-24 10:00:00,-5048.064644000013,-60.756066,-4981.442673,-639.1861410000001,
2020-12-24 11:00:00,-5035.422177999997,-58.230917999999996,-5023.37797,-638.102973,
2020-12-24 12:00:00,-4953.689689000013,-55.266270000000006,-4982.775729,-647.819068,
2020-12-24 13:00:00,-4918.421833999997,-54.734750000000005,-4882.34462,-666.1339119999999,
2020-12-24 14:00:00,-4886.247909000023,-55.11515800000001,-4853.399841,-692.623505,
2020-12-24 15:00:00,-4940.589252000008,-55.306598,-4961.347949,-699.810948,
2020-12-24 16:00:00,-4956.14034000002,-57.082082,-5051.415792,-695.715108,
2020-12-24 17:00:00,-4887.187096000001,-58.014934000000004,-4939.227888,-712.5019970000001,
2020-12-24 18:00:00,-4725.658883999993,-55.464518,-4796.750865,-707.5228419999999,
2020-12-24 19:00:00,-4626.242842000003,-56.852538,-4668.19694,-713.5902619999999,
2020-12-24 20:00:00,-4572.438473000004,-57.069028,-4564.642466,-709.40093,
2020-12-24 21:00:00,-4516.174598000015,-56.41664200000001,-4456.192254,-713.9071260000001,
2020-12-24 22:00:00,-4422.014923,-57.04179800000001,-4327.868937,-712.1036059999999,
2020-12-24 23:00:00,-4374.167606000004,-56.179666000000005,-4163.24463,-716.936796,
2020-12-25 00:00:00,-4300.2897149999935,-54.469306,-3983.680107,-703.3940140000001,
2020-12-25 01:00:00,-4276.165896000028,-55.584762,-3843.774718,-707.3516340000001,
2020-12-25 02:00:00,-4271.234701,-56.681574000000005,-3773.087307,-721.914896,
2020-12-25 03:00:00,-4283.701932000008,-57.223310000000005,-3755.884963,-718.307602,
2020-12-25 04:00:00,-4294.261199000015,-58.431594,-3779.032154,-703.7318670000001,
2020-12-25 05:00:00,-4417.706390999999,-58.984994,-3844.770146,-696.749626,
2020-12-25 06:00:00,-4665.688244999998,-60.23340200000001,-3943.899052,-691.317081,
2020-12-25 07:00:00,-4818.092130000001,-60.02063,-4073.573991,-686.326457,
2020-12-25 08:00:00,-4884.951269,-60.27875,-4245.283755,-693.183566,
2020-12-25 09:00:00,-4919.466029000019,-59.00131,-4466.95339,-692.1984510000001,
2020-12-25 10:00:00,-4963.953822000002,-57.961062000000005,-4666.299414,-674.4087829999999,
2020-12-25 11:00:00,-4962.770745000016,-60.034341999999995,-4759.475422,-693.8043779999999,
2020-12-25 12:00:00,-5013.069577999998,-61.18531,-4780.678811,-688.1852,
2020-12-25 13:00:00,-5016.386048000001,-60.992834,-4787.49113,-699.75139,
2020-12-25 14:00:00,-5065.949935000009,-61.192678,-4847.940226,-695.494545,
2020-12-25 15:00:00,-5206.729628999996,-59.44594599999999,-5057.967185,-722.9287460000002,
2020-12-25 16:00:00,-5258.518949000004,-59.274414,-5267.698716,-741.1200000000001,
2020-12-25 17:00:00,-5228.673640999995,-59.395194,-5332.647997,-745.3441529999999,
2020-12-25 18:00:00,-5097.062834,-60.737615999999996,-5303.671302,-737.0475529999999,
2020-12-25 19:00:00,-4972.256096999996,-60.698806000000005,-5180.799123,-736.9874980000001,
2020-12-25 20:00:00,-4926.325182000004,-59.329986,-4991.906538,-726.4492600000001,
2020-12-25 21:00:00,-4798.838137999992,-59.54382999999999,-4824.804904,-711.3892490000001,
2020-12-25 22:00:00,-4674.104279000005,-59.36019400000001,-4665.900045,-712.1144219999999,
2020-12-25 23:00:00,-4588.347533000014,-60.014178,-4453.466169,-710.176959,
2020-12-26 00:00:00,-4504.517315000001,-81.596134,-4274.002954,-707.8992529999999,
2020-12-26 01:00:00,-4475.118185000019,-88.57652199999998,-4147.074868,-716.421584,
2020-12-26 02:00:00,-4419.536091000001,-87.549962,-4071.404289,-695.2248010000001,
2020-12-26 03:00:00,-4440.793098000012,-87.978058,-4051.461802,-657.5684239999999,
