datetime,t2m,d2m,u10,v10,ssrd,tp,snowc,day,weekday,month,hour_sin,hour_cos,is_weekend,is_holiday,lag_24,lag_48,lag_168,lag_336,total_consumption
2020-09-17 04:00:00,282.5,274.17648,3.8476868,-5.2942657,0.0,0.0,0.0,17,3,9,0.8660254037844386,0.5000000000000001,0,0,-6052.733803999994,-6050.009617999996,-6409.780383000011,-5849.962817000004,-6726.431576000039
2020-09-17 05:00:00,282.22833,274.161,3.8532867,-5.398758,33043.0,0.0,0.0,17,3,9,0.9659258262890683,0.25881904510252074,0,0,-6935.446461,-6919.201924000011,-7195.583441000002,-6682.470859000001,-7616.496549000012
2020-09-17 06:00:00,282.38995,274.54608,3.612259,-4.5510864,332159.0,0.0,0.0,17,3,9,1.0,6.123233995736766e-17,0,0,-7676.958444000007,-7730.718759999996,-8008.671166000011,-7521.887899000007,-8412.938406000023
2020-09-17 07:00:00,282.4408,274.86057,4.348709,-5.36586,607118.0,0.0,0.0,17,3,9,0.9659258262890683,-0.25881904510252063,0,0,-7918.699279999997,-8025.011648999996,-8190.017361000014,-7825.936809000004,-8567.397735999995
2020-09-17 08:00:00,283.1277,274.75928,3.7556152,-6.278534,930406.0,0.0,0.0,17,3,9,0.8660254037844387,-0.4999999999999998,0,0,-8047.1526110000195,-8073.570021000009,-8172.327211000042,-7897.3592669999925,-8463.04967000002
2020-09-17 09:00:00,284.09448,274.64648,2.6898956,-7.010849,1105768.0,0.0,0.0,17,3,9,0.7071067811865476,-0.7071067811865475,0,0,-8085.960487000017,-8106.516941999997,-8170.142087000002,-7944.953291999991,-8376.478648000013
2020-09-17 10:00:00,285.00146,274.7433,2.8836517,-6.6570435,1496764.0,0.0,0.0,17,3,9,0.49999999999999994,-0.8660254037844387,0,0,-8124.018955000001,-8102.819111999999,-8141.483816000011,-7946.089652000008,-8299.41646400003
2020-09-17 11:00:00,285.64215,274.94113,3.0118103,-6.065048,1613770.0,0.0,0.0,17,3,9,0.258819045102521,-0.9659258262890682,0,0,-8168.129653000024,-8026.627581999996,-8048.79465,-7931.056573000014,-8230.915029000022
2020-09-17 12:00:00,286.2621,274.92807,2.9166565,-5.535507,1711112.0,0.0,0.0,17,3,9,1.2246467991473532e-16,-1.0,0,0,-8063.656793000018,-7867.629113999996,-7887.441334000032,-7806.972505000005,-8063.217222000018
2020-09-17 13:00:00,286.781,274.73065,2.942398,-5.3559113,1622946.0,0.0,0.0,17,3,9,-0.2588190451025208,-0.9659258262890683,0,0,-7987.324890000007,-7845.467329999997,-7817.435507999998,-7737.167476000013,-7982.0183820000275
2020-09-17 14:00:00,286.97946,274.41937,2.871582,-5.0934296,1325992.0,0.0,0.0,17,3,9,-0.4999999999999997,-0.8660254037844388,0,0,-7960.6790700000165,-7836.712085,-7752.732013999997,-7686.890297999995,-7940.065213000007
2020-09-17 15:00:00,286.86395,274.43457,2.5416718,-4.4696503,934692.0,0.0,0.0,17,3,9,-0.7071067811865471,-0.7071067811865479,0,0,-7885.2222870000005,-7756.458411999991,-7634.352703000004,-7560.942572000009,-7853.057251999997
2020-09-17 16:00:00,286.22354,274.70404,2.1452484,-3.7059174,468888.0,0.0,0.0,17,3,9,-0.8660254037844385,-0.5000000000000004,0,0,-8041.012865000002,-7828.941697999997,-7737.889689000016,-7554.2203870000085,-7981.858552000032
2020-09-17 17:00:00,285.36664,274.75922,1.9467163,-3.157135,101704.0,0.0,0.0,17,3,9,-0.9659258262890683,-0.25881904510252063,0,0,-8014.009685000016,-7653.476160999994,-7707.883676999998,-7385.811667000011,-8032.85154099999
2020-09-17 18:00:00,284.5632,274.97943,1.7277527,-2.644043,0.0,0.0,0.0,17,3,9,-1.0,-1.8369701987210297e-16,0,0,-8162.752549000037,-7707.366257000005,-7878.439414000008,-7296.349556,-8205.347486000002
2020-09-17 19:00:00,283.33002,276.3825,1.9884796,-2.0063934,0.0,4.351138e-07,0.0,17,3,9,-0.9659258262890684,0.2588190451025203,0,0,-8046.655335000009,-7634.957647000001,-7946.979944999996,-7305.655816000002,-8208.610364000015
2020-09-17 20:00:00,282.86728,276.5512,2.0409698,-1.8816528,0.0,0.0,0.0,17,3,9,-0.8660254037844386,0.5000000000000001,0,0,-7567.3032920000205,-7140.994680999998,-7527.5996140000225,-6878.461591000001,-7746.822319000018
2020-09-17 21:00:00,282.47406,276.7683,2.0220032,-1.6982727,0.0,0.0,0.0,17,3,9,-0.7071067811865477,0.7071067811865474,0,0,-7042.744499000014,-6605.103922999995,-6982.5916620000025,-6335.390687000006,-7230.442030000004
2020-09-17 22:00:00,282.10272,276.97748,2.0943146,-1.4851837,0.0,0.0,0.0,17,3,9,-0.5000000000000004,0.8660254037844384,0,0,-6592.588391000025,-6123.488849000023,-6575.660533999997,-5838.470018000023,-6846.9108670000005
2020-09-17 23:00:00,281.77228,277.23877,2.2216644,-1.0315552,0.0,0.0,0.0,17,3,9,-0.25881904510252157,0.9659258262890681,0,0,-6305.512629000025,-5782.884589000006,-6267.066481999995,-5531.275150000022,-6547.816159999994
2020-09-18 00:00:00,281.42438,277.42944,2.3694916,-0.66696167,0.0,4.2319306e-07,0.0,18,4,9,0.0,1.0,0,0,-6154.695886000009,-5619.670694999997,-5990.512620000004,-5376.769151000022,-6374.042345000009
2020-09-18 01:00:00,281.17474,277.4842,2.4352417,-0.47309875,0.0,0.0,0.0,18,4,9,0.25881904510252074,0.9659258262890683,0,0,-6117.4909340000295,-5574.508872000001,-5994.163548000022,-5289.372434000001,-6280.427329000021
2020-09-18 02:00:00,280.92075,277.46387,2.4996033,-0.24909973,0.0,0.0,0.0,18,4,9,0.49999999999999994,0.8660254037844387,0,0,-6180.870738000016,-5614.565626000016,-6011.882161000051,-5300.067317000008,-6297.580897000018
2020-09-18 03:00:00,280.75143,277.35486,2.6258698,-0.119781494,0.0,0.0,0.0,18,4,9,0.7071067811865476,0.7071067811865476,0,0,-6284.9214770000035,-5654.291499000001,-6103.857944999995,-5379.270512999996,-6381.740338000017
2020-09-18 04:00:00,280.64532,277.16537,2.7298126,0.11994934,0.0,0.0,0.0,18,4,9,0.8660254037844386,0.5000000000000001,0,0,-6726.431576000039,-6052.733803999994,-6454.634785999993,-5742.506173000013,-6769.17040700002
2020-09-18 05:00:00,280.79236,277.17676,2.841339,0.42752075,26176.0,0.0,0.0,18,4,9,0.9659258262890683,0.25881904510252074,0,0,-7616.496549000012,-6935.446461,-7352.39011599999,-6586.3922530000245,-7671.139567
2020-09-18 06:00:00,281.71442,277.78644,2.8449097,0.5153961,290300.0,0.0,0.0,18,4,9,1.0,6.123233995736766e-17,0,0,-8412.938406000023,-7676.958444000007,-8070.6713620000155,-7435.305695000019,-8353.67683399999
2020-09-18 07:00:00,283.39948,280.7871,3.289322,0.71580505,461222.0,8.5830686e-07,0.0,18,4,9,0.9659258262890683,-0.25881904510252063,0,0,-8567.397735999995,-7918.699279999997,-8290.487655999994,-7785.6921420000035,-8460.625378000019
2020-09-18 08:00:00,285.37305,282.07202,3.843872,0.67666626,1069630.0,8.5830686e-07,0.0,18,4,9,0.8660254037844387,-0.4999999999999998,0,0,-8463.04967000002,-8047.1526110000195,-8223.362476,-7861.260754000016,-8386.488926000004
2020-09-18 09:00:00,287.04926,282.45383,3.8808289,0.69325256,1418892.0,0.0,0.0,18,4,9,0.7071067811865476,-0.7071067811865475,0,0,-8376.478648000013,-8085.960487000017,-8235.81497000001,-7916.345570999999,-8280.404983000017
2020-09-18 10:00:00,288.35327,282.42316,4.0381927,0.692688,1702454.0,0.0,0.0,18,4,9,0.49999999999999994,-0.8660254037844387,0,0,-8299.41646400003,-8124.018955000001,-8102.632379000016,-7961.575818000007,-8143.537614000001
2020-09-18 11:00:00,289.38943,282.3076,4.085251,0.7166443,1827994.0,0.0,0.0,18,4,9,0.258819045102521,-0.9659258262890682,0,0,-8230.915029000022,-8168.129653000024,-7974.2055400000245,-7872.45675600004,-7980.4540620000025
2020-09-18 12:00:00,290.22284,282.3461,4.1337585,0.716629,1776654.0,0.0,0.0,18,4,9,1.2246467991473532e-16,-1.0,0,0,-8063.217222000018,-8063.656793000018,-7800.949853000017,-7652.2124949999925,-7749.893543000011
2020-09-18 13:00:00,290.81674,282.55438,4.17865,0.48483276,1578386.0,0.0,0.0,18,4,9,-0.2588190451025208,-0.9659258262890683,0,0,-7982.0183820000275,-7987.324890000007,-7614.865335000004,-7448.7172999999875,-7543.1174289999835
2020-09-18 14:00:00,291.0746,282.77814,4.0726624,0.071258545,1241858.0,0.0,0.0,18,4,9,-0.4999999999999997,-0.8660254037844388,0,0,-7940.065213000007,-7960.6790700000165,-7461.362506000018,-7282.1719600000015,-7376.89870600002
2020-09-18 15:00:00,290.8601,283.18506,3.6045685,-0.28759766,868450.0,0.0,0.0,18,4,9,-0.7071067811865471,-0.7071067811865479,0,0,-7853.057251999997,-7885.2222870000005,-7438.752629000002,-7178.278555000003,-7269.947301000019
2020-09-18 16:00:00,289.97705,283.31348,3.4139252,-0.6749878,443262.0,0.0,0.0,18,4,9,-0.8660254037844385,-0.5000000000000004,0,0,-7981.858552000032,-8041.012865000002,-7575.242978000014,-7214.6972039999855,-7353.555391000002
2020-09-18 17:00:00,288.67834,283.23737,3.399475,-0.7180023,90708.0,0.0,0.0,18,4,9,-0.9659258262890683,-0.25881904510252063,0,0,-8032.85154099999,-8014.009685000016,-7507.369768000021,-7132.441241999997,-7299.221656000014
2020-09-18 18:00:00,287.79996,283.2322,3.3876343,-0.7296295,0.0,0.0,0.0,18,4,9,-1.0,-1.8369701987210297e-16,0,0,-8205.347486000002,-8162.752549000037,-7449.221231000012,-6974.928651000002,-7356.990818999998
2020-09-18 19:00:00,287.518,283.08157,3.107483,-1.5771332,0.0,0.0,0.0,18,4,9,-0.9659258262890684,0.2588190451025203,0,0,-8208.610364000015,-8046.655335000009,-7306.645382999999,-6919.620994999997,-7151.182706
2020-09-18 20:00:00,287.11462,283.0648,2.172989,-2.385788,0.0,0.0,0.0,18,4,9,-0.8660254037844386,0.5000000000000001,0,0,-7746.822319000018,-7567.3032920000205,-6874.399231000001,-6570.713359000012,-6823.1364440000125
2020-09-18 21:00:00,286.73035,282.8793,0.6902313,-2.8472748,0.0,0.0,0.0,18,4,9,-0.7071067811865477,0.7071067811865474,0,0,-7230.442030000004,-7042.744499000014,-6418.866523,-6156.953894000031,-6404.750354000018
2020-09-18 22:00:00,286.3127,282.46393,-0.268219,-2.6537476,0.0,8.597044e-07,0.0,18,4,9,-0.5000000000000004,0.8660254037844384,0,0,-6846.9108670000005,-6592.588391000025,-6071.342180000005,-5806.241433000007,-6077.425560000018
2020-09-18 23:00:00,285.76813,281.98572,-0.33087158,-2.3127594,0.0,2.9801868e-09,0.0,18,4,9,-0.25881904510252157,0.9659258262890681,0,0,-6547.816159999994,-6305.512629000025,-5755.562687000007,-5524.448288999994,-5861.219105000013
2020-09-19 00:00:00,285.42908,281.65027,0.10385132,-1.9887238,0.0,-1.1920974e-08,0.0,19,5,9,0.0,1.0,1,0,-6374.042345000009,-6154.695886000009,-5537.590694000013,-5316.1196979999995,-5697.452808000007
2020-09-19 01:00:00,285.04236,281.39154,0.49256897,-1.8664093,0.0,0.0,0.0,19,5,9,0.25881904510252074,0.9659258262890683,1,0,-6280.427329000021,-6117.4909340000295,-5417.198992999991,-5217.166764000005,-5700.193101000008
2020-09-19 02:00:00,284.69193,281.09656,0.78230286,-1.7566528,0.0,0.0,0.0,19,5,9,0.49999999999999994,0.8660254037844387,1,0,-6297.580897000018,-6180.870738000016,-5351.7921420000075,-5175.706057000007,-5655.984907000021
2020-09-19 03:00:00,284.58804,280.74768,0.86027527,-1.6551208,0.0,0.0,0.0,19,5,9,0.7071067811865476,0.7071067811865476,1,0,-6381.740338000017,-6284.9214770000035,-5423.9814320000005,-5198.758928,-5694.8270880000255
2020-09-19 04:00:00,284.36,280.33484,0.9981079,-1.5895996,0.0,0.0,0.0,19,5,9,0.8660254037844386,0.5000000000000001,1,0,-6769.17040700002,-6726.431576000039,-5515.032598000014,-5307.220906000008,-5759.623938000007
2020-09-19 05:00:00,284.1625,279.92953,1.2385712,-1.5743256,7289.0,0.0,0.0,19,5,9,0.9659258262890683,0.25881904510252074,1,0,-7671.139567,-7616.496549000012,-5648.469403000021,-5378.1956450000225,-5918.732816000023
2020-09-19 06:00:00,284.10132,279.52185,1.3956146,-1.7142487,114157.0,0.0,0.0,19,5,9,1.0,6.123233995736766e-17,1,0,-8353.67683399999,-8412.938406000023,-5895.883620000001,-5677.161191999996,-6169.067933000024
2020-09-19 07:00:00,284.19287,279.43588,1.5171661,-2.1877594,574822.0,0.0,0.0,19,5,9,0.9659258262890683,-0.25881904510252063,1,0,-8460.625378000019,-8567.397735999995,-6362.207321999991,-6044.529877000001,-6496.989326000008
2020-09-19 08:00:00,285.11877,278.0999,1.3809967,-2.5472565,1014992.0,0.0,0.0,19,5,9,0.8660254037844387,-0.4999999999999998,1,0,-8386.488926000004,-8463.04967000002,-6784.217394000021,-6373.9817600000115,-6724.8652109999975
2020-09-19 09:00:00,285.89697,277.2658,1.4017029,-2.3277435,1357648.0,0.0,0.0,19,5,9,0.7071067811865476,-0.7071067811865475,1,0,-8280.404983000017,-8376.478648000013,-7092.581235000011,-6585.4890590000405,-6850.350285000026
2020-09-19 10:00:00,286.7715,276.84592,1.72966,-1.7704773,1631792.0,0.0,0.0,19,5,9,0.49999999999999994,-0.8660254037844387,1,0,-8143.537614000001,-8299.41646400003,-7224.931198000023,-6678.867265999999,-6795.42022100002
2020-09-19 11:00:00,287.56256,276.50998,1.9722137,-1.4721527,1777528.0,0.0,0.0,19,5,9,0.258819045102521,-0.9659258262890682,1,0,-7980.4540620000025,-8230.915029000022,-7306.424379000004,-6673.039711000018,-6721.270043000021
2020-09-19 12:00:00,288.1928,276.2425,1.909256,-1.3964844,1768666.0,0.0,0.0,19,5,9,1.2246467991473532e-16,-1.0,1,0,-7749.893543000011,-8063.217222000018,-7263.611139999999,-6606.201219999994,-6612.723251999998
2020-09-19 13:00:00,288.511,276.00647,1.7190247,-1.172409,1591360.0,0.0,0.0,19,5,9,-0.2588190451025208,-0.9659258262890683,1,0,-7543.1174289999835,-7982.0183820000275,-7215.509209999995,-6547.2362600000015,-6527.432611000004
2020-09-19 14:00:00,288.53467,275.9079,1.5754242,-0.8240509,1288884.0,0.0,0.0,19,5,9,-0.4999999999999997,-0.8660254037844388,1,0,-7376.89870600002,-7940.065213000007,-7099.975064999999,-6464.5620170000275,-6451.949363000007
2020-09-19 15:00:00,288.19385,276.48712,1.3586578,-0.33756542,889900.0,0.0,0.0,19,5,9,-0.7071067811865471,-0.7071067811865479,1,0,-7269.947301000019,-7853.057251999997,-7077.1502749999945,-6486.458763000024,-6485.033580000016
2020-09-19 16:00:00,287.26318,278.0473,1.5241241,0.060687065,449640.0,0.0,0.0,19,5,9,-0.8660254037844385,-0.5000000000000004,1,0,-7353.555391000002,-7981.858552000032,-7217.643331000015,-6643.146362000007,-6650.208409000003
2020-09-19 17:00:00,286.14825,278.36453,1.934845,0.0632925,86306.0,0.0,0.0,19,5,9,-0.9659258262890683,-0.25881904510252063,1,0,-7299.221656000014,-8032.85154099999,-7204.077943999997,-6646.471181999999,-6855.086823000014
2020-09-19 18:00:00,285.33813,278.49173,2.0572052,0.034054756,0.0,0.0,0.0,19,5,9,-1.0,-1.8369701987210297e-16,1,0,-7356.990818999998,-8205.347486000002,-7207.662836999994,-6656.174154000004,-7091.121390999996
2020-09-19 19:00:00,283.9037,280.05414,1.1731415,0.0056829453,0.0,0.0,0.0,19,5,9,-0.9659258262890684,0.2588190451025203,1,0,-7151.182706,-8208.610364000015,-7112.257931,-6745.740370999999,-6970.952480000022
2020-09-19 20:00:00,282.77112,280.22906,0.8874817,0.20715141,0.0,0.0,0.0,19,5,9,-0.8660254037844386,0.5000000000000001,1,0,-6823.1364440000125,-7746.822319000018,-6794.6618749999925,-6445.358982999998,-6701.066477000003
2020-09-19 21:00:00,282.55084,280.06903,0.7675171,0.44670486,0.0,0.0,0.0,19,5,9,-0.7071067811865477,0.7071067811865474,1,0,-6404.750354000018,-7230.442030000004,-6398.280845999998,-6107.987542999998,-6394.278710000017
2020-09-19 22:00:00,281.5819,279.90936,0.9388275,0.7202759,0.0,0.0,0.0,19,5,9,-0.5000000000000004,0.8660254037844384,1,0,-6077.425560000018,-6846.9108670000005,-6072.634435,-5781.744738000014,-6089.655901999999
2020-09-19 23:00:00,281.1299,279.49152,1.1982422,0.9343109,0.0,0.0,0.0,19,5,9,-0.25881904510252157,0.9659258262890681,1,0,-5861.219105000013,-6547.816159999994,-5940.882137999999,-5527.894588999999,-5905.466609000003
2020-09-20 00:00:00,281.39252,279.15466,1.4972687,1.1936798,0.0,0.0,0.0,20,6,9,0.0,1.0,1,1,-5697.452808000007,-6374.042345000009,-5770.530489000017,-5394.213104,-5742.3111700000045
2020-09-20 01:00:00,281.4375,279.02237,1.7305603,1.3876648,0.0,0.0,0.0,20,6,9,0.25881904510252074,0.9659258262890683,1,1,-5700.193101000008,-6280.427329000021,-5635.85384000004,-5305.895666000019,-5697.410841000001
2020-09-20 02:00:00,281.55786,278.92694,1.8778076,1.4400177,0.0,0.0,0.0,20,6,9,0.49999999999999994,0.8660254037844387,1,1,-5655.984907000021,-6297.580897000018,-5676.768157,-5327.080271999999,-5681.776941000004
2020-09-20 03:00:00,281.68,278.98987,1.961853,1.438858,0.0,0.0,0.0,20,6,9,0.7071067811865476,0.7071067811865476,1,1,-5694.8270880000255,-6381.740338000017,-5661.008836000028,-5333.4507720000365,-5683.345600999994
2020-09-20 04:00:00,281.65817,279.21298,1.7900085,1.6267242,0.0,0.0,0.0,20,6,9,0.8660254037844386,0.5000000000000001,1,1,-5759.623938000007,-6769.17040700002,-5774.7162230000295,-5383.736285999995,-5783.685278000001
2020-09-20 05:00:00,281.77325,279.69907,1.5053253,1.9948273,18504.0,0.0,0.0,20,6,9,0.9659258262890683,0.25881904510252074,1,1,-5918.732816000023,-7671.139567,-5792.707473000015,-5365.229462000039,-5853.728747000036
2020-09-20 06:00:00,282.9753,280.98334,1.230484,2.203125,228900.0,0.0,0.0,20,6,9,1.0,6.123233995736766e-17,1,1,-6169.067933000024,-8353.67683399999,-5977.712914000026,-5587.716467000003,-6023.466247
2020-09-20 07:00:00,284.18353,282.6999,1.3086853,2.062027,438318.0,0.0,0.0,20,6,9,0.9659258262890683,-0.25881904510252063,1,1,-6496.989326000008,-8460.625378000019,-6312.740652000002,-5886.204269000021,-6299.580831000001
2020-09-20 08:00:00,285.66348,283.6693,1.7021484,2.1844635,641988.0,4.798174e-06,0.0,20,6,9,0.8660254037844387,-0.4999999999999998,1,1,-6724.8652109999975,-8386.488926000004,-6654.925929999999,-6208.583276999996,-6527.705143000022
2020-09-20 09:00:00,286.38733,284.2048,2.457489,2.1650543,593614.0,2.4177134e-05,0.0,20,6,9,0.7071067811865476,-0.7071067811865475,1,1,-6850.350285000026,-8280.404983000017,-6865.746940000001,-6441.457443000021,-6737.192619000015
2020-09-20 10:00:00,287.2743,284.29254,3.0333252,2.138977,790414.0,4.053116e-05,0.0,20,6,9,0.49999999999999994,-0.8660254037844387,1,1,-6795.42022100002,-8143.537614000001,-7023.2897380000195,-6535.976401999998,-6830.850428000002
2020-09-20 11:00:00,288.08563,283.66827,3.0475464,1.9609528,932326.0,3.451854e-05,0.0,20,6,9,0.258819045102521,-0.9659258262890682,1,1,-6721.270043000021,-7980.4540620000025,-7052.202416999995,-6577.04667600002,-6814.635884000012
2020-09-20 12:00:00,288.7833,282.57098,3.5660248,1.0996246,1099382.0,0.0,0.0,20,6,9,1.2246467991473532e-16,-1.0,1,1,-6612.723251999998,-7749.893543000011,-7021.635177999992,-6568.529214,-6718.80758800001
2020-09-20 13:00:00,289.20673,282.28656,3.8468933,0.73786926,1061862.0,5.811453e-07,0.0,20,6,9,-0.2588190451025208,-0.9659258262890683,1,1,-6527.432611000004,-7543.1174289999835,-7001.402158000001,-6481.842821999993,-6645.5157210000225
2020-09-20 14:00:00,289.0598,282.61435,3.0678864,0.7417755,586162.0,0.0,0.0,20,6,9,-0.4999999999999997,-0.8660254037844388,1,1,-6451.949363000007,-7376.89870600002,-7008.919631000018,-6426.93857800001,-6611.063882000039
2020-09-20 15:00:00,288.71814,282.8702,3.0953674,0.7366333,327054.0,1.7225757e-06,0.0,20,6,9,-0.7071067811865471,-0.7071067811865479,1,1,-6485.033580000016,-7269.947301000019,-7013.873681000012,-6513.310930000007,-6743.946074999995
2020-09-20 16:00:00,288.25818,282.98798,3.3122253,0.45906067,237348.0,0.0,0.0,20,6,9,-0.8660254037844385,-0.5000000000000004,1,1,-6650.208409000003,-7353.555391000002,-7220.916140000009,-6765.428025999994,-6975.504708000008
2020-09-20 17:00:00,287.53146,282.94818,3.4913635,0.22512817,50324.0,0.0,0.0,20,6,9,-0.9659258262890683,-0.25881904510252063,1,1,-6855.086823000014,-7299.221656000014,-7313.510516000007,-6880.930832999999,-7127.443021000008
2020-09-20 18:00:00,287.05878,282.97763,3.4474945,0.12512207,0.0,1.1771917e-06,0.0,20,6,9,-1.0,-1.8369701987210297e-16,1,1,-7091.121390999996,-7356.990818999998,-7414.141571000021,-6950.52973300001,-7317.372952000031
2020-09-20 19:00:00,285.41708,283.31888,3.2648773,0.53297424,0.0,0.0,0.0,20,6,9,-0.9659258262890684,0.2588190451025203,1,1,-6970.952480000022,-7151.182706,-7236.113422000026,-7009.769848999997,-7090.495306000002
2020-09-20 20:00:00,285.06668,283.48953,3.2940063,0.46366882,0.0,0.0,0.0,20,6,9,-0.8660254037844386,0.5000000000000001,1,1,-6701.066477000003,-6823.1364440000125,-6871.599941000029,-6671.2741380000025,-6684.7911900000145
2020-09-20 21:00:00,284.95062,283.7032,3.2081146,0.4285736,0.0,0.0,0.0,20,6,9,-0.7071067811865477,0.7071067811865474,1,1,-6394.278710000017,-6404.750354000018,-6413.197918000017,-6247.4387390000265,-6216.9076200000145
2020-09-20 22:00:00,284.67215,283.81143,3.1214142,0.4784546,0.0,-4.9112714e-09,0.0,20,6,9,-0.5000000000000004,0.8660254037844384,1,1,-6089.655901999999,-6077.425560000018,-6047.559408000017,-5902.1392180000275,-5887.603079000024
2020-09-20 23:00:00,284.54504,283.86597,3.1564484,0.50657654,0.0,0.0,0.0,20,6,9,-0.25881904510252157,0.9659258262890681,1,1,-5905.466609000003,-5861.219105000013,-5774.885960000024,-5672.696706999997,-5680.56298000001
2020-09-21 00:00:00,284.49915,283.90054,3.1863708,0.5239868,0.0,0.0,0.0,21,0,9,0.0,1.0,0,0,-5742.3111700000045,-5697.452808000007,-5618.687539000015,-5618.235418999991,-5585.498439000017
2020-09-21 01:00:00,284.4621,283.9072,3.1550903,0.61224365,0.0,0.0,0.0,21,0,9,0.25881904510252074,0.9659258262890683,0,0,-5697.410841000001,-5700.193101000008,-5529.052143,-5629.750172999999,-5548.522655000011
2020-09-21 02:00:00,284.4176,283.87634,3.1881104,0.8052063,0.0,0.0,0.0,21,0,9,0.49999999999999994,0.8660254037844387,0,0,-5681.776941000004,-5655.984907000021,-5534.222151000002,-5633.731036000012,-5560.250829000018
2020-09-21 03:00:00,284.27753,283.75385,3.306076,0.57718086,0.0,0.0,0.0,21,0,9,0.7071067811865476,0.7071067811865476,0,0,-5683.345600999994,-5694.8270880000255,-5645.863454000011,-5788.711231000004,-5668.598182999999
2020-09-21 04:00:00,284.09674,283.58862,3.202652,0.54255676,0.0,0.0,0.0,21,0,9,0.8660254037844386,0.5000000000000001,0,0,-5783.685278000001,-5759.623938000007,-5947.661161000014,-6233.960058999997,-6057.718082000005
2020-09-21 05:00:00,283.97824,283.45392,3.1023865,0.77826977,14388.0,0.0,0.0,21,0,9,0.9659258262890683,0.25881904510252074,0,0,-5853.728747000036,-5918.732816000023,-6930.150093000002,-7032.315368000003,-6942.587152000005
2020-09-21 06:00:00,284.5238,283.55386,2.965332,1.1054993,243402.0,0.0,0.0,21,0,9,1.0,6.123233995736766e-17,0,0,-6023.466247,-6169.067933000024,-7771.618635000006,-7844.935731,-7755.995163000016
2020-09-21 07:00:00,285.30975,284.13306,3.1746826,0.8543396,458322.0,1.8924475e-06,0.0,21,0,9,0.9659258262890683,-0.25881904510252063,0,0,-6299.580831000001,-6496.989326000008,-8059.133628000012,-8049.349711000023,-8041.522311000001
2020-09-21 08:00:00,286.1928,284.16898,3.176468,1.7611389,680606.0,1.7166137e-06,0.0,21,0,9,0.8660254037844387,-0.4999999999999998,0,0,-6527.705143000022,-6724.8652109999975,-8170.216143000005,-8032.241287000024,-8059.401020000012
2020-09-21 09:00:00,287.47098,284.15094,3.2935638,2.3758545,1019348.0,0.0,0.0,21,0,9,0.7071067811865476,-0.7071067811865475,0,0,-6737.192619000015,-6850.350285000026,-8233.345681000008,-7996.238653999999,-8084.917877999998
2020-09-21 10:00:00,288.86945,284.23663,3.331604,2.7268677,1424492.0,0.0,0.0,21,0,9,0.49999999999999994,-0.8660254037844387,0,0,-6830.850428000002,-6795.42022100002,-8242.607475000004,-8013.412631000017,-8059.92900300001
2020-09-21 11:00:00,289.67236,284.1173,3.574585,3.2966766,1366084.0,0.0,0.0,21,0,9,0.258819045102521,-0.9659258262890682,0,0,-6814.635884000012,-6721.270043000021,-8275.605983000007,-7979.7127889999965,-7980.139587000007
2020-09-21 12:00:00,290.22513,283.94977,3.7435455,3.6514435,1286736.0,0.0,0.0,21,0,9,1.2246467991473532e-16,-1.0,0,0,-6718.80758800001,-6612.723251999998,-8100.931924999992,-7820.9609370000035,-7928.207814999999
2020-09-21 13:00:00,290.68585,283.89606,3.8693695,3.7111511,1267762.0,0.0,0.0,21,0,9,-0.2588190451025208,-0.9659258262890683,0,0,-6645.5157210000225,-6527.432611000004,-8052.710446999998,-7763.243536000008,-7845.20622700003
2020-09-21 14:00:00,290.7954,284.04553,3.5062256,3.8000488,1087546.0,0.0,0.0,21,0,9,-0.4999999999999997,-0.8660254037844388,0,0,-6611.063882000039,-6451.949363000007,-8004.337134999998,-7702.162760999999,-7768.601472000024
2020-09-21 15:00:00,290.42075,284.021,3.9321442,3.7318878,632394.0,0.0,0.0,21,0,9,-0.7071067811865471,-0.7071067811865479,0,0,-6743.946074999995,-6485.033580000016,-7855.795495000009,-7553.359458000021,-7661.685543000012
2020-09-21 16:00:00,289.92566,283.78217,4.421097,3.3722248,274158.0,0.0,0.0,21,0,9,-0.8660254037844385,-0.5000000000000004,0,0,-6975.504708000008,-6650.208409000003,-7914.332265000001,-7608.921792000017,-7842.304487000006
2020-09-21 17:00:00,289.2267,283.5841,4.7470245,3.1674347,40206.0,0.0,0.0,21,0,9,-0.9659258262890683,-0.25881904510252063,0,0,-7127.443021000008,-6855.086823000014,-7818.810999000018,-7598.889652000018,-7744.008233000011
2020-09-21 18:00:00,288.6194,283.44366,5.205124,2.5460892,0.0,2.9801868e-09,0.0,21,0,9,-1.0,-1.8369701987210297e-16,0,0,-7317.372952000031,-7091.121390999996,-7793.969574999998,-7573.288253999999,-7820.283104999997
2020-09-21 19:00:00,287.55377,283.12216,5.3801575,1.9452667,0.0,0.0,0.0,21,0,9,-0.9659258262890684,0.2588190451025203,0,0,-7090.495306000002,-6970.952480000022,-7717.100753000001,-7640.165786000014,-7581.302836000027
2020-09-21 20:00:00,286.97696,282.8902,5.4619446,1.4899445,0.0,0.0,0.0,21,0,9,-0.8660254037844386,0.5000000000000001,0,0,-6684.7911900000145,-6701.066477000003,-7224.796324000008,-7208.042362000024,-7139.157763999998
